001	1945-01-01	ДА
001	1945-01-01	ДА	ЛФ
001	1945-01-01	ДА	ЛФ	8 армия
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	31 зенпулр
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	60 зенпулр
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	61 зенпулр
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	803 зенпулр
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	76 об ВНОС
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	122 озенбрп
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	132 озенбрп
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	143 озенбрп
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	169 озенбрп
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	172 озенбрп
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	181 озенбрп
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	189 озенбрп
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	209 озенбрп
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	224 озенбрп
105	1945-01-01	ПВО	Юго-Западный фронт ПВО	85 дивизия ПВО	225 озенбрп
106	1945-01-01	ПВО	Юго-Западный фронт ПВО	86 дивизия ПВО
106	1945-01-01	ПВО	Юго-Западный фронт ПВО	86 дивизия ПВО	123 иад
106	1945-01-01	ПВО	Юго-Западный фронт ПВО	86 дивизия ПВО	936 иап
106	1945-01-01	ПВО	Юго-Западный фронт ПВО	86 дивизия ПВО	965 иап
107	1945-01-01	ПВО	Юго-Западный фронт ПВО	87 дивизия ПВО
107	1945-01-01	ПВО	Юго-Западный фронт ПВО	87 дивизия ПВО	126 иад
107	1945-01-01	ПВО	Юго-Западный фронт ПВО	87 дивизия ПВО	802 иап
108	1945-01-01	ПВО	Юго-Западный фронт ПВО	88 дивизия ПВО
108	1945-01-01	ПВО	Юго-Западный фронт ПВО	88 дивизия ПВО	10 иак
108	1945-01-01	ПВО	Юго-Западный фронт ПВО	88 дивизия ПВО	908 иап
109	1945-01-01	ПВО	Юго-Западный фронт ПВО	141 иад
109	1945-01-01	ПВО	Юго-Западный фронт ПВО	234 иап
109	1945-01-01	ПВО	Юго-Западный фронт ПВО	586 иап
109	1945-01-01	ПВО	Юго-Западный фронт ПВО	127 иад 
109	1945-01-01	ПВО	Юго-Западный фронт ПВО	934 иап
109	1945-01-01	ПВО	Юго-Западный фронт ПВО	1008 иап
109	1945-01-01	ПВО	Юго-Западный фронт ПВО	310 иад 
109	1945-01-01	ПВО	Юго-Западный фронт ПВО	268 иап
109	1945-01-01	ПВО	Юго-Западный фронт ПВО	348 иап
110	1945-01-01	ПВО	Особая Московская армия ПВО
110	1945-01-01	ПВО	Особая Московская армия ПВО	1 гв.
110	1945-01-01	ПВО	Особая Московская армия ПВО	51 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	52 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	53 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	54 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	55 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	56 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	57 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	58 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	59 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	60 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	61 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	62 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	63 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	89 зенад
110	1945-01-01	ПВО	Особая Московская армия ПВО	347 зенап
110	1945-01-01	ПВО	Особая Московская армия ПВО	1866 зенап
110	1945-01-01	ПВО	Особая Московская армия ПВО	1868 зенап
110	1945-01-01	ПВО	Особая Московская армия ПВО	232 озадн
110	1945-01-01	ПВО	Особая Московская армия ПВО	240 озадн
110	1945-01-01	ПВО	Особая Московская армия ПВО	244 озадн
110	1945-01-01	ПВО	Особая Московская армия ПВО	270 озадн
110	1945-01-01	ПВО	Особая Московская армия ПВО	2 зенпулд
110	1945-01-01	ПВО	Особая Московская армия ПВО	27 зенпулб
110	1945-01-01	ПВО	Особая Московская армия ПВО	28 зенпулб
110	1945-01-01	ПВО	Особая Московская армия ПВО	2 зенпрожд
110	1945-01-01	ПВО	Особая Московская армия ПВО	2 дивизии АЗ
110	1945-01-01	ПВО	Особая Московская армия ПВО	3 дивизии АЗ
110	1945-01-01	ПВО	Особая Московская армия ПВО	2 дивизии ВНОС
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	317 иад
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	34 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	488 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	736 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	318 иад 
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	12 гв.
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	28 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	562 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	564 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	565 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	319 иад 
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	16 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	67 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	177 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	178 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	309 иап
111	1945-01-01	ПВО	1 Воздушная истребительная армия ПВО	429 иап
112	1945-01-01	ПВО	Ленинградская армия ПВО
112	1945-01-01	ПВО	Ленинградская армия ПВО	2 гв. иак
112	1945-01-01	ПВО	Ленинградская армия ПВО	11 гв.
112	1945-01-01	ПВО	Ленинградская армия ПВО	26 гв.
112	1945-01-01	ПВО	Ленинградская армия ПВО	27 гв.
112	1945-01-01	ПВО	Ленинградская армия ПВО	102 гв.
112	1945-01-01	ПВО	Ленинградская армия ПВО	103 гв.
112	1945-01-01	ПВО	Ленинградская армия ПВО	401 иап
112	1945-01-01	ПВО	Ленинградская армия ПВО	403 иап
112	1945-01-01	ПВО	Ленинградская армия ПВО	404 иап
113	1945-01-01	ПВО	Выборгский бригадный район ПВО
113	1945-01-01	ПВО	Выборгский бригадный район ПВО	20 озадн
113	1945-01-01	ПВО	Выборгский бригадный район ПВО	69 озадн
113	1945-01-01	ПВО	Выборгский бригадный район ПВО	411 озадн
114	1945-01-01	ПВО	Закавказский фронт ПВО
114	1945-01-01	ПВО	Закавказский фронт ПВО	298 иад
114	1945-01-01	ПВО	Закавказский фронт ПВО	35 иап
114	1945-01-01	ПВО	Закавказский фронт ПВО	982 иап
115	1945-01-01	ПВО	Закавказский фронт ПВО	Бакинская армия ПВО
115	1945-01-01	ПВО	Закавказский фронт ПВО	Бакинская армия ПВО	8 иак ПВО
115	1945-01-01	ПВО	Закавказский фронт ПВО	Бакинская армия ПВО	82 иап
115	1945-01-01	ПВО	Закавказский фронт ПВО	Бакинская армия ПВО	480 иап
115	1945-01-01	ПВО	Закавказский фронт ПВО	Бакинская армия ПВО	481 иап
115	1945-01-01	ПВО	Закавказский фронт ПВО	Бакинская армия ПВО	922 иап
115	1945-01-01	ПВО	Закавказский фронт ПВО	Бакинская армия ПВО	962 иап
115	1945-01-01	ПВО	Закавказский фронт ПВО	Бакинская армия ПВО	298 иад 
115	1945-01-01	ПВО	Закавказский фронт ПВО	Бакинская армия ПВО	983 иап
116	1945-01-01	ПВО	Забайкальская зона ПВО
116	1945-01-01	ПВО	Забайкальская зона ПВО	297 иад
116	1945-01-01	ПВО	Забайкальская зона ПВО	938 иап
116	1945-01-01	ПВО	Забайкальская зона ПВО	939 иап
117	1945-01-02	ПВО
117	1945-01-02	ПВО	Забайкальская зона ПВО
117	1945-01-02	ПВО	Забайкальская зона ПВО	1-й бригадный район ПВО
117	1945-01-02	ПВО	Забайкальская зона ПВО	1-й бригадный район ПВО	10 озадн
117	1945-01-02	ПВО	Забайкальская зона ПВО	1-й бригадный район ПВО	132 озадн
117	1945-01-02	ПВО	Забайкальская зона ПВО	1-й бригадный район ПВО	162 озадн
117	1945-01-02	ПВО	Забайкальская зона ПВО	1-й бригадный район ПВО	390 озадн
117	1945-01-02	ПВО	Забайкальская зона ПВО	1-й бригадный район ПВО	94 зенпулр
117	1945-01-02	ПВО	Забайкальская зона ПВО	1-й бригадный район ПВО	98 зенпулр
117	1945-01-02	ПВО	Забайкальская зона ПВО	1-й бригадный район ПВО	102 зенпулр
118	1945-01-01	ПВО	Забайкальская зона ПВО	2-й бригадный район ПВО
118	1945-01-01	ПВО	Забайкальская зона ПВО	2-й бригадный район ПВО	150 озадн
118	1945-01-01	ПВО	Забайкальская зона ПВО	2-й бригадный район ПВО	187 озадн
118	1945-01-01	ПВО	Забайкальская зона ПВО	2-й бригадный район ПВО	262 озадн
118	1945-01-01	ПВО	Забайкальская зона ПВО	2-й бригадный район ПВО	264 озадн
118	1945-01-01	ПВО	Забайкальская зона ПВО	2-й бригадный район ПВО	408 озадн
119	1945-01-01	ПВО	Забайкальская зона ПВО	3-й бригадный район ПВО
119	1945-01-01	ПВО	Забайкальская зона ПВО	3-й бригадный район ПВО	750 зенап
119	1945-01-01	ПВО	Забайкальская зона ПВО	3-й бригадный район ПВО	166 озадн
119	1945-01-01	ПВО	Забайкальская зона ПВО	3-й бригадный район ПВО	65 зенпулр
119	1945-01-01	ПВО	Забайкальская зона ПВО	3-й бригадный район ПВО	387 озадн
119	1945-01-01	ПВО	Забайкальская зона ПВО	3-й бригадный район ПВО	79 об ВНОС
120	1945-01-01	ПВО	Дальневосточная зона ПВО
120	1945-01-01	ПВО	Дальневосточная зона ПВО	149 иад
120	1945-01-01	ПВО	Дальневосточная зона ПВО	18 иап
120	1945-01-01	ПВО	Дальневосточная зона ПВО	60 иап
121	1945-01-02	ПВО	Дальневосточная зона ПВО
121	1945-01-02	ПВО	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО
121	1945-01-02	ПВО	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	757 зенап
121	1945-01-02	ПВО	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	167 озадн
121	1945-01-02	ПВО	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	175 озадн
121	1945-01-02	ПВО	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	195 озадн
121	1945-01-02	ПВО	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	105 зенбатр
121	1945-01-02	ПВО	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	118 зенпулр
121	1945-01-02	ПВО	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	259 зенпулр
122	1945-01-01	ПВО	Дальневосточная зона ПВО	Бикинский бригадный район ПВО
122	1945-01-01	ПВО	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	147 озадн
122	1945-01-01	ПВО	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	155 озадн
122	1945-01-01	ПВО	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	190 озадн
122	1945-01-01	ПВО	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	398 озадн
123	1945-01-01	ПВО	Дальневосточная зона ПВО	Спасский бригадный район ПВО
123	1945-01-01	ПВО	Дальневосточная зона ПВО	Спасский бригадный район ПВО	639 зенап
123	1945-01-01	ПВО	Дальневосточная зона ПВО	Спасский бригадный район ПВО	152 озадн
123	1945-01-01	ПВО	Дальневосточная зона ПВО	Спасский бригадный район ПВО	543 озадн
124	1945-01-01	ПВО	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО
124	1945-01-01	ПВО	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО	755 зенап
124	1945-01-01	ПВО	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО	186 озадн
124	1945-01-01	ПВО	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО	37 об ВНОС
125	1945-01-01	ПВО	Дальневосточная зона ПВО	Комсомольский бригадный район ПВО
125	1945-01-01	ПВО	Дальневосточная зона ПВО	Комсомольский бригадный район ПВО	752 зенап
125	1945-01-01	ПВО	Дальневосточная зона ПВО	Комсомольский бригадный район ПВО	465 озадн
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	5 бригада ПВО
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	749 зенап
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	1887 зенап
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	217 озадн
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	117 зенбатр
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	122 зенбатр
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	25 зенпрожб
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	20 об ВНОС
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	53 об ВНОС
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	102 озадн
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	456 озадн
126	1945-01-01	ПВО	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	457 озадн
127	1945-01-01	РС ВГК
127	1945-01-01	РС ВГК	7 армия
127	1945-01-01	РС ВГК	7 армия	150 УР
127	1945-01-01	РС ВГК	7 армия	162 УР
127	1945-01-01	РС ВГК	7 армия	460 иптап
127	1945-01-01	РС ВГК	7 армия	1650 зенап
127	1945-01-01	РС ВГК	7 армия	338 гв. тсап
127	1945-01-01	РС ВГК	7 армия	1 гв. осапб
127	1945-01-01	РС ВГК	7 армия	7 ооб
128	1945-01-01	РС ВГК	19 армия
128	1945-01-01	РС ВГК	19 армия	40 гв. ск
128	1945-01-01	РС ВГК	19 армия	10 гв. сд
128	1945-01-01	РС ВГК	19 армия	101 гв. сд
128	1945-01-01	РС ВГК	19 армия	102 гв. сд
128	1945-01-01	РС ВГК	19 армия	132 ск 
128	1945-01-01	РС ВГК	19 армия	18 сд
128	1945-01-01	РС ВГК	19 армия	27 сд
128	1945-01-01	РС ВГК	19 армия	313 сд
128	1945-01-01	РС ВГК	19 армия	126 лгск 
128	1945-01-01	РС ВГК	19 армия	31 лыжбр
128	1945-01-01	РС ВГК	19 армия	32 лыжбр
128	1945-01-01	РС ВГК	19 армия	127 лгск 
128	1945-01-01	РС ВГК	19 армия	3 морсбр
128	1945-01-01	РС ВГК	19 армия	69 морсбр
128	1945-01-01	РС ВГК	19 армия	70 морсбр
128	1945-01-01	РС ВГК	19 армия	901 кап
128	1945-01-01	РС ВГК	19 армия	905 кап
128	1945-01-01	РС ВГК	19 армия	173 минп
128	1945-01-01	РС ВГК	19 армия	268 минп
128	1945-01-01	РС ВГК	19 армия	7 одн брп
128	1945-01-01	РС ВГК	19 армия	193 орро
129	1945-01-01	РС ВГК	26 армия
129	1945-01-01	РС ВГК	26 армия	441 иптап
129	1945-01-01	РС ВГК	26 армия	52 гв. мп
129	1945-01-01	РС ВГК	26 армия	369 озадн
129	1945-01-01	РС ВГК	26 армия	195 орро
130	1945-01-01	РС ВГК	32 армия
130	1945-01-01	РС ВГК	32 армия	134 ск
130	1945-01-01	РС ВГК	32 армия	205 сд
130	1945-01-01	РС ВГК	32 армия	272 сд
130	1945-01-01	РС ВГК	32 армия	310 сд
130	1945-01-01	РС ВГК	32 армия	514 иптап
130	1945-01-01	РС ВГК	32 армия	275 зенап
130	1945-01-01	РС ВГК	32 армия	29 тбр
130	1945-01-01	РС ВГК	32 армия	194 орро
130	1945-01-01	РС ВГК	32 армия	196 орро
131	1945-01-01	РС ВГК	Отдельная Приморская армия
131	1945-01-01	РС ВГК	Отдельная Приморская армия	315 сд
131	1945-01-01	РС ВГК	Отдельная Приморская армия	387 сд
131	1945-01-01	РС ВГК	Отдельная Приморская армия	414 сд
131	1945-01-01	РС ВГК	Отдельная Приморская армия	42 гв. пабр
131	1945-01-01	РС ВГК	Отдельная Приморская армия	30 одн брп
131	1945-01-01	РС ВГК	Отдельная Приморская армия	54 одн брп
131	1945-01-01	РС ВГК	Отдельная Приморская армия	8 оиб
132	1945-01-01	РС ВГК	7 воздушная армия
132	1945-01-01	РС ВГК	7 воздушная армия	1006 зенап
132	1945-01-01	РС ВГК	7 воздушная армия	1598 зенап
132	1945-01-01	РС ВГК	7 воздушная армия	1599 зенап
132	1945-01-01	РС ВГК	7 воздушная армия	113 бад
132	1945-01-01	РС ВГК	7 воздушная армия	257 иад
132	1945-01-01	РС ВГК	7 воздушная армия	324 иад
132	1945-01-01	РС ВГК	7 воздушная армия	114 гв. дбап
132	1945-01-01	РС ВГК	7 воздушная армия	716 нбап
132	1945-01-01	РС ВГК	7 воздушная армия	81 санап
132	1945-01-01	РС ВГК	7 воздушная армия	119 драэ
133	1945-01-01	РС ВГК	14 воздушная армия
133	1945-01-01	РС ВГК	14 воздушная армия	742 рап
133	1945-01-01	РС ВГК	14 воздушная армия	844 трап
134	1945-01-01	РС ВГК	18 воздушная армия
134	1945-01-01	РС ВГК	18 воздушная армия	2 гв. бак
134	1945-01-01	РС ВГК	18 воздушная армия	18 гв. бад
135	1945-01-01	РС ВГК	КарФ
135	1945-01-01	РС ВГК	КарФ	203 пабр
135	1945-01-01	РС ВГК	КарФ	204 пабр
135	1945-01-01	РС ВГК	КарФ	205 пабр
135	1945-01-01	РС ВГК	КарФ	275 минп
135	1945-01-01	РС ВГК	КарФ	297 минп
135	1945-01-01	РС ВГК	КарФ	535 минп
135	1945-01-01	РС ВГК	КарФ	63 гв. мп
135	1945-01-01	РС ВГК	КарФ	64 гв. мп
135	1945-01-01	РС ВГК	КарФ	48 озадн
135	1945-01-01	РС ВГК	КарФ	208 озадн
135	1945-01-01	РС ВГК	КарФ	261 озадн
135	1945-01-01	РС ВГК	КарФ	268 озадн
135	1945-01-01	РС ВГК	КарФ	298 озадн
135	1945-01-01	РС ВГК	КарФ	446 озадн
135	1945-01-01	РС ВГК	КарФ	616 озадн
135	1945-01-01	РС ВГК	КарФ	7 гв. тбр
135	1945-01-01	РС ВГК	КарФ	38 гв. тбр
135	1945-01-01	РС ВГК	КарФ	275 омб ОСНАЗ
135	1945-01-01	РС ВГК	КарФ	121 апс
135	1945-01-01	РС ВГК	КарФ	20 мшисбр
135	1945-01-01	РС ВГК	КарФ	13 шисбр
135	1945-01-01	РС ВГК	КарФ	55 мпмб
135	1945-01-01	РС ВГК	КарФ	6 ооб
135	1945-01-01	РС ВГК	КарФ	28 ооб
135	1945-01-01	РС ВГК	КарФ	40 ооб
136	1945-01-01	РС ВГК	3 ПрибФ
136	1945-01-01	РС ВГК	3 ПрибФ	35 гв. пабр
136	1945-01-01	РС ВГК	3 ПрибФ	600 минп
136	1945-01-01	РС ВГК	3 ПрибФ	1467 зенап
136	1945-01-01	РС ВГК	3 ПрибФ	461 озадн
136	1945-01-01	РС ВГК	3 ПрибФ	613 озадн
136	1945-01-01	РС ВГК	3 ПрибФ	758 озадн
136	1945-01-01	РС ВГК	3 ПрибФ	2 оабрб
136	1945-01-01	РС ВГК	3 ПрибФ	35 одн брп
136	1945-01-01	РС ВГК	3 ПрибФ	123 озенбрп
136	1945-01-01	РС ВГК	3 ПрибФ	12 исбр
136	1945-01-01	РС ВГК	3 ПрибФ	125 мпмб
136	1945-01-01	РС ВГК	3 ПрибФ	8 ооб
137	1945-01-01	РС ВГК	37 гв. ск
137	1945-01-01	РС ВГК	98 гв. сд
137	1945-01-01	РС ВГК	99 гв. сд
137	1945-01-01	РС ВГК	103 гв. сд
137	1945-01-01	РС ВГК	38 гв. ск 
137	1945-01-01	РС ВГК	104 гв. сд
137	1945-01-01	РС ВГК	105 гв. сд
137	1945-01-01	РС ВГК	106 гв. сд
137	1945-01-01	РС ВГК	39 гв. ск 
137	1945-01-01	РС ВГК	100 гв. сд
137	1945-01-01	РС ВГК	107 гв. сд
137	1945-01-01	РС ВГК	114 гв. сд
137	1945-01-01	РС ВГК	124 ск
137	1945-01-01	РС ВГК	8 гв. вдбр
137	1945-01-01	РС ВГК	24 гв. вдбр
137	1945-01-01	РС ВГК	1 акп
137	1945-01-01	РС ВГК	24 адп 
137	1945-01-01	РС ВГК	174 лабр
137	1945-01-01	РС ВГК	183 габр БМ
137	1945-01-01	РС ВГК	47 тминбр
137	1945-01-01	РС ВГК	25 адп 
137	1945-01-01	РС ВГК	175 лабр
137	1945-01-01	РС ВГК	181 тгабр
137	1945-01-01	РС ВГК	48 тминбр
137	1945-01-01	РС ВГК	1 пап ОМ
137	1945-01-01	РС ВГК	1 гв. адп 
137	1945-01-01	РС ВГК	19 гв. мбр
137	1945-01-01	РС ВГК	25 гв. мбр
137	1945-01-01	РС ВГК	59 гв. мп
137	1945-01-01	РС ВГК	1332 зенап
137	1945-01-01	РС ВГК	1338 зенап
137	1945-01-01	РС ВГК	1344 зенап
137	1945-01-01	РС ВГК	1350 зенап
137	1945-01-01	РС ВГК	29 гв.
137	1945-01-01	РС ВГК	254 тбр
137	1945-01-01	РС ВГК	381 гв. тсап
137	1945-01-01	РС ВГК	397 гв. тсап
137	1945-01-01	РС ВГК	1826 сап
137	1945-01-01	РС ВГК	7 бак
137	1945-01-01	РС ВГК	19 гв. ад
137	1945-01-01	РС ВГК	20 гв. ад
137	1945-01-01	РС ВГК	21 гв. ад
137	1945-01-01	РС ВГК	77 оибми
138	1945-01-01	ВО
138	1945-01-01	ВО	Московский ВО
138	1945-01-01	ВО	Московский ВО	72 зенад
138	1945-01-01	ВО	Московский ВО	253 зенап
138	1945-01-01	ВО	Московский ВО	309 зенап
138	1945-01-01	ВО	Московский ВО	582 зенап
138	1945-01-01	ВО	Московский ВО	879 зенап
138	1945-01-01	ВО	Московский ВО	74 зенад 
138	1945-01-01	ВО	Московский ВО	445 зенап
138	1945-01-01	ВО	Московский ВО	457 зенап
138	1945-01-01	ВО	Московский ВО	498 зенап
138	1945-01-01	ВО	Московский ВО	499 зенап
138	1945-01-01	ВО	Московский ВО	1656 зенап
138	1945-01-01	ВО	Московский ВО	1662 зенап
138	1945-01-01	ВО	Московский ВО	1673 зенап
138	1945-01-01	ВО	Московский ВО	1676 зенап
138	1945-01-01	ВО	Московский ВО	1678 зенап
138	1945-01-01	ВО	Московский ВО	1685 зенап
138	1945-01-01	ВО	Московский ВО	32 гв.
138	1945-01-01	ВО	Московский ВО	201 тбр
138	1945-01-01	ВО	Московский ВО	232 тбр
138	1945-01-01	ВО	Московский ВО	256 тбр
138	1945-01-01	ВО	Московский ВО	208 сабр
138	1945-01-01	ВО	Московский ВО	511 огнем. отп.
138	1945-01-01	ВО	Московский ВО	512 огнем. отп.
138	1945-01-01	ВО	Московский ВО	416 гв.
138	1945-01-01	ВО	Московский ВО	1004 сап
138	1945-01-01	ВО	Московский ВО	1011 сап
138	1945-01-01	ВО	Московский ВО	1049 сап
138	1945-01-01	ВО	Московский ВО	1050 сап
138	1945-01-01	ВО	Московский ВО	1103 сап
138	1945-01-01	ВО	Московский ВО	1727 сап
138	1945-01-01	ВО	Московский ВО	1728 сап
138	1945-01-01	ВО	Московский ВО	1729 сап
138	1945-01-01	ВО	Московский ВО	1825 сап
138	1945-01-01	ВО	Московский ВО	1976 сап
138	1945-01-01	ВО	Московский ВО	1977 сап
138	1945-01-01	ВО	Московский ВО	286 омб ОСНАЗ
138	1945-01-01	ВО	Московский ВО	2 ад ОН
138	1945-01-01	ВО	Московский ВО	4 ад ОН
138	1945-01-01	ВО	Московский ВО	260 шад 
138	1945-01-01	ВО	Московский ВО	957 шап
138	1945-01-01	ВО	Московский ВО	396 апс
138	1945-01-01	ВО	Московский ВО	918 апс
138	1945-01-01	ВО	Московский ВО	22 гв.
138	1945-01-01	ВО	Московский ВО	39 мотопрож. полк
138	1945-01-01	ВО	Московский ВО	38 оибми
139	1945-01-01	ВО	Беломорский ВО
139	1945-01-01	ВО	Беломорский ВО	4 ск
139	1945-01-01	ВО	Беломорский ВО	25 сд
139	1945-01-01	ВО	Беломорский ВО	28 сд
139	1945-01-01	ВО	Беломорский ВО	488 опаб
139	1945-01-01	ВО	Беломорский ВО	310 пап
139	1945-01-01	ВО	Беломорский ВО	6 оабатр БМ
139	1945-01-01	ВО	Беломорский ВО	114 иап
140	1945-01-01	ВО	Белорусско-Литовский ВО
140	1945-01-01	ВО	Белорусско-Литовский ВО	15 адп
140	1945-01-01	ВО	Белорусско-Литовский ВО	206 лабр
140	1945-01-01	ВО	Белорусско-Литовский ВО	1231 гап
140	1945-01-01	ВО	Белорусско-Литовский ВО	5 тк 
140	1945-01-01	ВО	Белорусско-Литовский ВО	24 тбр
140	1945-01-01	ВО	Белорусско-Литовский ВО	41 тбр
140	1945-01-01	ВО	Белорусско-Литовский ВО	70 тбр
140	1945-01-01	ВО	Белорусско-Литовский ВО	509 лап
140	1945-01-01	ВО	Белорусско-Литовский ВО	1515 сап
140	1945-01-01	ВО	Белорусско-Литовский ВО	47 огв. мдн
140	1945-01-01	ВО	Белорусско-Литовский ВО	92 мцб
140	1945-01-01	ВО	Белорусско-Литовский ВО	144 тбр
140	1945-01-01	ВО	Белорусско-Литовский ВО	52 мцп
140	1945-01-01	ВО	Белорусско-Литовский ВО	376 оиб
140	1945-01-01	ВО	Белорусско-Литовский ВО	78 оибми
141	1945-01-01	ВО	Орловский ВО
141	1945-01-01	ВО	Орловский ВО	19 адп
141	1945-01-01	ВО	Орловский ВО	170 лабр
141	1945-01-01	ВО	Орловский ВО	49 гв. тгабр
141	1945-01-01	ВО	Орловский ВО	15 тминбр
141	1945-01-01	ВО	Орловский ВО	30 адп 
141	1945-01-01	ВО	Орловский ВО	185 лабр
141	1945-01-01	ВО	Орловский ВО	192 тгабр
141	1945-01-01	ВО	Орловский ВО	34 тминбр
141	1945-01-01	ВО	Орловский ВО	25 адп 
141	1945-01-01	ВО	Орловский ВО	126 габр БМ
141	1945-01-01	ВО	Орловский ВО	1000 шап
141	1945-01-01	ВО	Орловский ВО	76 каэ
141	1945-01-01	ВО	Орловский ВО	69 оибми
142	1945-01-01	ВО	Киевский ВО
142	1945-01-01	ВО	Киевский ВО	70 зенад
142	1945-01-01	ВО	Киевский ВО	1997 зенап
142	1945-01-01	ВО	Киевский ВО	2001 зенап
142	1945-01-01	ВО	Киевский ВО	2005 зенап
142	1945-01-01	ВО	Киевский ВО	2009 зенап
142	1945-01-01	ВО	Киевский ВО	71 зенад 
142	1945-01-01	ВО	Киевский ВО	1998 зенап
142	1945-01-01	ВО	Киевский ВО	2002 зенап
142	1945-01-01	ВО	Киевский ВО	2006 зенап
