001	2018-04-01	ДА
001	2018-04-01	ДА	ЛФ Курляндская группа войск
001	2018-04-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	91 озадн
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	106 озадн
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	135 озадн
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	174 озадн
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	191 озадн
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	267 озадн
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	395 озадн
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	415 озадн
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	511 озадн
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	5 зенпулп
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	23 зенпрожб
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	732 зенпулр
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	28 зенпрожб
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	15 об ВНОС
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	34 об ВНОС
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	44 об ВНОС
104	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 корпус ПВО	77 об ВНОС
105	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	11 корпус ПВО
105	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	11 корпус ПВО	127 иад
105	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	11 корпус ПВО	738 иап
105	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	11 корпус ПВО	934 иап
105	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	11 корпус ПВО	1008 иап
105	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	11 корпус ПВО	126 иад 
105	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	11 корпус ПВО	802 иап
105	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	11 корпус ПВО	822 иап
105	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	11 корпус ПВО	833 иап
106	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	12 корпус ПВО
106	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	12 корпус ПВО	2 гв. иад
106	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	12 корпус ПВО	38 гв. иап
106	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	12 корпус ПВО	83 гв. иап
106	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	12 корпус ПВО	84 гв. иап
106	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	12 корпус ПВО	123 иад 
106	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	12 корпус ПВО	743 иап
107	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	61 зенад
107	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	1776 зенап
107	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	1778 зенап
107	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	1780 зенап
107	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	1782 зенап
107	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	1784 зенап
108	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	85 дивизия ПВО
108	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	85 дивизия ПВО	22 об ВНОС
108	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	85 дивизия ПВО	50 об ВНОС
108	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	85 дивизия ПВО	122 озенбрп
108	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	85 дивизия ПВО	132 озенбрп
108	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	85 дивизия ПВО	143 озенбрп
108	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	85 дивизия ПВО	169 озенбрп
108	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	85 дивизия ПВО	189 озенбрп
109	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	86 дивизия ПВО
109	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	86 дивизия ПВО	123 иад
109	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	86 дивизия ПВО	417 иап
109	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	86 дивизия ПВО	965 иап
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	1860 зенап
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	1874 зенап
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	1937 зенап
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	79 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	236 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	254 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	255 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	269 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	273 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	277 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	279 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	280 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	286 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	297 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	353 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	359 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	374 озадн
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	46 зенпулп
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	31 зенпулр
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	64 зенпулр
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	72 озенбрп
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	126 озенбрп
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	129 озенбрп
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	184 озенбрп
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	196 озенбрп
110	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	87 дивизия ПВО	218 озенбрп
111	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	88 дивизия ПВО
111	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	88 дивизия ПВО	9 иак
111	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	88 дивизия ПВО	39 гв.
111	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	88 дивизия ПВО	146 гв.
111	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	88 дивизия ПВО	894 иап
111	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	88 дивизия ПВО	1007 иап
112	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	310 иад
112	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	268 иап
112	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	348 иап
112	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	908 иап
112	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	182 иак 
112	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	628 иак 
112	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	10 иак 
112	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	631 иап
112	2018-04-01	ПВО страны	Юго-Западный фронт ПВО	961 иап
113	2018-04-01	ПВО страны	Центральный фронт ПВО
113	2018-04-01	ПВО страны	Центральный фронт ПВО	1 корпус ПВО
113	2018-04-01	ПВО страны	Центральный фронт ПВО	1 корпус ПВО	122 иад
113	2018-04-01	ПВО страны	Центральный фронт ПВО	1 корпус ПВО	767 иап
113	2018-04-01	ПВО страны	Центральный фронт ПВО	1 корпус ПВО	768 иап
113	2018-04-01	ПВО страны	Центральный фронт ПВО	1 корпус ПВО	769 иап
114	2018-04-01	ПВО страны	Центральный фронт ПВО	3 корпус ПВО
114	2018-04-01	ПВО страны	Центральный фронт ПВО	3 корпус ПВО	142 иад
114	2018-04-01	ПВО страны	Центральный фронт ПВО	3 корпус ПВО	423 иап
114	2018-04-01	ПВО страны	Центральный фронт ПВО	3 корпус ПВО	632 иап
114	2018-04-01	ПВО страны	Центральный фронт ПВО	3 корпус ПВО	786 иап
115	2018-04-01	ПВО страны	Центральный фронт ПВО	78 дивизия ПВО
115	2018-04-01	ПВО страны	Центральный фронт ПВО	78 дивизия ПВО	104 иад
115	2018-04-01	ПВО страны	Центральный фронт ПВО	78 дивизия ПВО	119 иап
115	2018-04-01	ПВО страны	Центральный фронт ПВО	78 дивизия ПВО	729 иап
116	2018-04-01	ПВО страны	Центральный фронт ПВО	80 дивизия ПВО
116	2018-04-01	ПВО страны	Центральный фронт ПВО	80 дивизия ПВО	147 иад
116	2018-04-01	ПВО страны	Центральный фронт ПВО	80 дивизия ПВО	143 иап
116	2018-04-01	ПВО страны	Центральный фронт ПВО	80 дивизия ПВО	1005 иап
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО	2 гв. иак
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО	11 гв.
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО	26 гв.
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО	27 гв.
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО	102 гв.
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО	103 гв.
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО	401 иап
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО	403 иап
117	2018-04-01	ПВО страны	Центральный фронт ПВО	Ленинградская армия ПВО	404 иап
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	1 гв.
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	51 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	52 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	53 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	54 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	55 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	56 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	57 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	58 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	59 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	60 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	62 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	63 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	89 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	91 зенад
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	1866 зенап
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	1868 зенап
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	1934 зенап
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	232 озадн
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	347 озадн
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	28 зенпулб
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	2 зенпрожд
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	3 зенпрожд
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	2 дивизии АЗ
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	3 дивизии АЗ
118	2018-04-01	ПВО страны	Центральный фронт ПВО	Войска ПВО Москвы	2 дивизии ВНОС
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	317 иад
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	12 гв.
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	488 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	736 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	318 иад 
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	11 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	28 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	562 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	564 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	565 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	740 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	319 иад 
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	16 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	67 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	177 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	178 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	309 иап
119	2018-04-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	429 иап
120	2018-04-01	ПВО страны	Центральный фронт ПВО	16 бригада ПВО
120	2018-04-01	ПВО страны	Центральный фронт ПВО	553 зенап
120	2018-04-01	ПВО страны	Центральный фронт ПВО	248 озадн
120	2018-04-01	ПВО страны	Центральный фронт ПВО	257 озадн
120	2018-04-01	ПВО страны	Центральный фронт ПВО	426 озадн
120	2018-04-01	ПВО страны	Центральный фронт ПВО	458 озадн
120	2018-04-01	ПВО страны	Центральный фронт ПВО	21 зенпулб
120	2018-04-01	ПВО страны	Центральный фронт ПВО	64 об ВНОС
121	2018-04-01	ПВО страны	Закавказский фронт ПВО
121	2018-04-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО
121	2018-04-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	8 иак ПВО
121	2018-04-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	82 иап
121	2018-04-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	480 иап
121	2018-04-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	481 иап
121	2018-04-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	922 иап
121	2018-04-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	962 иап
121	2018-04-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	298 иад 
121	2018-04-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	983 иап
122	2018-04-01	ПВО страны	Закавказский фронт ПВО	2 бригада ПВО
122	2018-04-01	ПВО страны	Закавказский фронт ПВО	345 зенап
122	2018-04-01	ПВО страны	Закавказский фронт ПВО	443 зенап
122	2018-04-01	ПВО страны	Закавказский фронт ПВО	1882 зенап
122	2018-04-01	ПВО страны	Закавказский фронт ПВО	21 зенпрожб
122	2018-04-01	ПВО страны	Закавказский фронт ПВО	298 иад 
122	2018-04-01	ПВО страны	Закавказский фронт ПВО	35 иап
122	2018-04-01	ПВО страны	Закавказский фронт ПВО	982 иап
123	2018-04-01	ПВО страны	Закавказский фронт ПВО	8 бригада ПВО
123	2018-04-01	ПВО страны	Закавказский фронт ПВО	352 зенап
123	2018-04-01	ПВО страны	Закавказский фронт ПВО	466 зенап
123	2018-04-01	ПВО страны	Закавказский фронт ПВО	365 озадн
123	2018-04-01	ПВО страны	Закавказский фронт ПВО	392 озадн
123	2018-04-01	ПВО страны	Закавказский фронт ПВО	393 озадн
123	2018-04-01	ПВО страны	Закавказский фронт ПВО	127 зенбатр
123	2018-04-01	ПВО страны	Закавказский фронт ПВО	49 зенпулб
123	2018-04-01	ПВО страны	Закавказский фронт ПВО	33 зенпрожб
124	2018-04-01	ПВО страны	Закавказский фронт ПВО	303 озадн
124	2018-04-01	ПВО страны	Закавказский фронт ПВО	571 озадн
125	2018-04-01	ПВО страны	Дальневосточная зона ПВО
125	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО
125	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	149 иад
125	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	3 иап
125	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	18 иап
125	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	60 иап
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	5 бригада ПВО
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	749 зенап
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	1887 зенап
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	163 озадн
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	217 озадн
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	543 озадн
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	117 зенбатр
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	122 зенбатр
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	25 зенпрожб
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	20 об ВНОС
126	2018-04-01	ПВО страны	Дальневосточная зона ПВО	53 об ВНОС
127	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО
127	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	147 озадн
127	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	155 озадн
127	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	190 озадн
127	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	398 озадн
128	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Спасский бригадный район ПВО
128	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Спасский бригадный район ПВО	639 зенап
128	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Спасский бригадный район ПВО	152 озадн
129	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО
129	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО	755 зенап
129	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО	186 озадн
129	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО	37 об ВНОС
130	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Комсомольский бригадный район ПВО
130	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Комсомольский бригадный район ПВО	752 зенап
130	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Комсомольский бригадный район ПВО	465 озадн
131	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Николаевский бригадный район ПВО
131	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	1919 зенап
131	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	456 озадн
131	2018-04-01	ПВО страны	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	457 озадн
132	2018-04-01	ПВО страны	Забайкальская зона ПВО
132	2018-04-01	ПВО страны	Забайкальская зона ПВО	1 бригадный район ПВО
132	2018-04-01	ПВО страны	Забайкальская зона ПВО	1 бригадный район ПВО	297 иад
132	2018-04-01	ПВО страны	Забайкальская зона ПВО	1 бригадный район ПВО	938 иап
132	2018-04-01	ПВО страны	Забайкальская зона ПВО	1 бригадный район ПВО	939 иап
133	2018-04-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район ПВО
133	2018-04-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район ПВО	150 озадн
133	2018-04-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район ПВО	187 озадн
133	2018-04-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район ПВО	262 озадн
133	2018-04-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район ПВО	264 озадн
133	2018-04-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район ПВО	408 озадн
134	2018-04-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район ПВО
134	2018-04-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район ПВО	750 зенап
134	2018-04-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район ПВО	166 озадн
134	2018-04-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район ПВО	65 зенпулр
134	2018-04-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район ПВО	387 озадн
134	2018-04-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район ПВО	80 об ВНОС
135	2018-04-01	РС ВГК
135	2018-04-01	РС ВГК	28 армия
135	2018-04-01	РС ВГК	28 армия	3 гв. ск
135	2018-04-01	РС ВГК	28 армия	50 гв. сд
135	2018-04-01	РС ВГК	28 армия	54 гв. сд
135	2018-04-01	РС ВГК	28 армия	96 гв. сд
135	2018-04-01	РС ВГК	28 армия	20 ск 
135	2018-04-01	РС ВГК	28 армия	48 гв.
135	2018-04-01	РС ВГК	28 армия	55 гв.
135	2018-04-01	РС ВГК	28 армия	128 ск 
135	2018-04-01	РС ВГК	28 армия	61 сд
135	2018-04-01	РС ВГК	28 армия	130 сд
135	2018-04-01	РС ВГК	28 армия	152 сд
135	2018-04-01	РС ВГК	28 армия	157 пабр
135	2018-04-01	РС ВГК	28 армия	133 гв. минп
135	2018-04-01	РС ВГК	28 армия	1378 зенап
135	2018-04-01	РС ВГК	28 армия	1710 зенап
135	2018-04-01	РС ВГК	28 армия	1715 зенап
135	2018-04-01	РС ВГК	28 армия	1718 зенап
135	2018-04-01	РС ВГК	28 армия	36 исбр
136	2018-04-01	РС ВГК	32 армия
136	2018-04-01	РС ВГК	32 армия	203 пабр
136	2018-04-01	РС ВГК	32 армия	275 зенап
136	2018-04-01	РС ВГК	32 армия	194 орр
136	2018-04-01	РС ВГК	32 армия	196 орр
137	2018-04-01	РС ВГК	Отдельная Приморская армия
137	2018-04-01	РС ВГК	Отдельная Приморская армия	315 сд
137	2018-04-01	РС ВГК	Отдельная Приморская армия	414 сд
137	2018-04-01	РС ВГК	Отдельная Приморская армия	42 гв. пабр
137	2018-04-01	РС ВГК	Отдельная Приморская армия	79 зенап
137	2018-04-01	РС ВГК	Отдельная Приморская армия	67 озадн
137	2018-04-01	РС ВГК	Отдельная Приморская армия	364 озадн
137	2018-04-01	РС ВГК	Отдельная Приморская армия	449 озадн
137	2018-04-01	РС ВГК	Отдельная Приморская армия	9 омиб
138	2018-04-01	РС ВГК	7 воздушная армия
138	2018-04-01	РС ВГК	7 воздушная армия	1599 зенап
138	2018-04-01	РС ВГК	7 воздушная армия	280 шад
138	2018-04-01	РС ВГК	7 воздушная армия	324 иад
138	2018-04-01	РС ВГК	7 воздушная армия	114 гв. дбап
138	2018-04-01	РС ВГК	7 воздушная армия	716 нбап
138	2018-04-01	РС ВГК	7 воздушная армия	121 апс
138	2018-04-01	РС ВГК	7 воздушная армия	119 раэ
139	2018-04-01	РС ВГК	14 воздушная армия
139	2018-04-01	РС ВГК	14 воздушная армия	107 апс
140	2018-04-01	РС ВГК	18 воздушная армия
140	2018-04-01	РС ВГК	18 воздушная армия	2 гв. бак
140	2018-04-01	РС ВГК	18 воздушная армия	18 гв. бад
140	2018-04-01	РС ВГК	18 воздушная армия	742 рап ДД
141	2018-04-01	РС ВГК	Резевное фронтовое управление
141	2018-04-01	РС ВГК	Резевное фронтовое управление	275 омб ОСНАЗ
141	2018-04-01	РС ВГК	Резевное фронтовое управление	20 мшисбр
141	2018-04-01	РС ВГК	Резевное фронтовое управление	55 мпмб
141	2018-04-01	РС ВГК	Резевное фронтовое управление	193 орро
142	2018-04-01	РС ВГК	3 ПрибФ
142	2018-04-01	РС ВГК	3 ПрибФ	4 гв. орадн
142	2018-04-01	РС ВГК	3 ПрибФ	455 озадн
142	2018-04-01	РС ВГК	3 ПрибФ	461 озадн
142	2018-04-01	РС ВГК	3 ПрибФ	613 озадн
142	2018-04-01	РС ВГК	3 ПрибФ	758 озадн
142	2018-04-01	РС ВГК	3 ПрибФ	2 оабрб
142	2018-04-01	РС ВГК	3 ПрибФ	35 одн брп
142	2018-04-01	РС ВГК	3 ПрибФ	123 озенбрп
142	2018-04-01	РС ВГК	3 ПрибФ	62 оибми
143	2018-04-01	РС ВГК	1 акп
143	2018-04-01	РС ВГК	122 орадн
143	2018-04-01	РС ВГК	9 отд. тпап ОМ
143	2018-04-01	РС ВГК	18 отд. тпап ОМ
143	2018-04-01	РС ВГК	72 зенад 
143	2018-04-01	РС ВГК	253 зенап
143	2018-04-01	РС ВГК	309 зенап
143	2018-04-01	РС ВГК	582 зенап
143	2018-04-01	РС ВГК	879 зенап
143	2018-04-01	РС ВГК	32 озадн
143	2018-04-01	РС ВГК	7 мк 
143	2018-04-01	РС ВГК	16 мехбр
143	2018-04-01	РС ВГК	63 мехбр
143	2018-04-01	РС ВГК	64 мехбр
143	2018-04-01	РС ВГК	78 гв. ттп
143	2018-04-01	РС ВГК	1440 сап
143	2018-04-01	РС ВГК	614 минп
143	2018-04-01	РС ВГК	1713 зенап
143	2018-04-01	РС ВГК	5 тк 
143	2018-04-01	РС ВГК	24 тбр
143	2018-04-01	РС ВГК	41 тбр
