001	1945-02-01	ДА
001	1945-02-01	ДА	ЛФ
001	1945-02-01	ДА	ЛФ	8 армия
115	1945-02-01	ПВО страны	Московская группа ПВО	54 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	55 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	56 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	57 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	58 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	59 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	60 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	61 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	62 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	63 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	89 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	91 зенад
115	1945-02-01	ПВО страны	Московская группа ПВО	347 зенап
115	1945-02-01	ПВО страны	Московская группа ПВО	1866 зенап
115	1945-02-01	ПВО страны	Московская группа ПВО	1868 зенап
115	1945-02-01	ПВО страны	Московская группа ПВО	232 озадн
115	1945-02-01	ПВО страны	Московская группа ПВО	240 озадн
115	1945-02-01	ПВО страны	Московская группа ПВО	244 озадн
115	1945-02-01	ПВО страны	Московская группа ПВО	270 озадн
115	1945-02-01	ПВО страны	Московская группа ПВО	28 зенпулб
115	1945-02-01	ПВО страны	Московская группа ПВО	2 зенпрожд
115	1945-02-01	ПВО страны	Московская группа ПВО	3 зенпрожд
115	1945-02-01	ПВО страны	Московская группа ПВО	2 дивизии АЗ
115	1945-02-01	ПВО страны	Московская группа ПВО	3 дивизии АЗ
115	1945-02-01	ПВО страны	Московская группа ПВО	2 дивизия ВНОС
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	317 иад
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	34 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	488 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	736 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	318 иад 
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	12 гв.
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	28 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	562 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	564 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	565 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	319 иад 
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	16 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	67 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	177 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	178 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	309 иап
116	1945-02-01	ПВО страны	1 воздушная истребительная армия ПВО	429 иап
117	1945-02-01	ПВО страны	16 бригада ПВО
117	1945-02-01	ПВО страны	215 озадн
117	1945-02-01	ПВО страны	248 озадн
117	1945-02-01	ПВО страны	257 озадн
117	1945-02-01	ПВО страны	271 озадн
117	1945-02-01	ПВО страны	458 озадн
117	1945-02-01	ПВО страны	44 зенпулп
117	1945-02-01	ПВО страны	2 об ВНОС
117	1945-02-01	ПВО страны	64 об ВНОС
117	1945-02-01	ПВО страны	16 бригада ПВО 
117	1945-02-01	ПВО страны	553 зенап
118	1945-02-01	ПВО страны	Закавказский фронт ПВО
118	1945-02-01	ПВО страны	Закавказский фронт ПВО	2 бригада ПВО
118	1945-02-01	ПВО страны	Закавказский фронт ПВО	345 зенап
118	1945-02-01	ПВО страны	Закавказский фронт ПВО	443 зенап
118	1945-02-01	ПВО страны	Закавказский фронт ПВО	1882 зенап
118	1945-02-01	ПВО страны	Закавказский фронт ПВО	21 зенпрожб
118	1945-02-01	ПВО страны	Закавказский фронт ПВО	298 иад 
118	1945-02-01	ПВО страны	Закавказский фронт ПВО	982 иап
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	8 бригада ПВО
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	352 зенап
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	466 зенап
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	365 озадн
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	392 озадн
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	393 озадн
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	571 озадн
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	127 зенбатр
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	49 зенпулб
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	33 зенпрожб
119	1945-02-01	ПВО страны	Закавказский фронт ПВО	35 иап
120	1945-02-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО
120	1945-02-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	8 иак ПВО
120	1945-02-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	82 иап
120	1945-02-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	480 иап
120	1945-02-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	481 иап
120	1945-02-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	922 иап
120	1945-02-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	962 иап
120	1945-02-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	298 иад 
120	1945-02-01	ПВО страны	Закавказский фронт ПВО	Бакинская армия ПВО	983 иап
121	1945-02-01	ПВО страны	303 озадн
122	1945-02-01	ПВО страны	Забайкальская зона ПВО
122	1945-02-01	ПВО страны	Забайкальская зона ПВО	1 бригадный район
122	1945-02-01	ПВО страны	Забайкальская зона ПВО	1 бригадный район	297 иад
122	1945-02-01	ПВО страны	Забайкальская зона ПВО	1 бригадный район	938 иап
122	1945-02-01	ПВО страны	Забайкальская зона ПВО	1 бригадный район	939 иап
123	1945-02-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район
123	1945-02-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район	150 озадн
123	1945-02-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район	187 озадн
123	1945-02-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район	262 озадн
123	1945-02-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район	264 озадн
123	1945-02-01	ПВО страны	Забайкальская зона ПВО	2 бригадный район	408 озадн
124	1945-02-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район
124	1945-02-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район	750 зенап
124	1945-02-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район	166 озадн
124	1945-02-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район	55 об ВНОС
124	1945-02-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район	79 об ВНОС
124	1945-02-01	ПВО страны	Забайкальская зона ПВО	3 бригадный район	80 об ВНОС
125	1945-02-01	ПВО страны	Дальневосточная зона ПВО
125	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО
125	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	149 иад
125	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	18 иап
125	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Куйбышевский бригадный район ПВО	60 иап
126	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО
126	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	147 озадн
126	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	155 озадн
126	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	190 озадн
126	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Бикинский бригадный район ПВО	398 озадн
127	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Спасский бригадный район ПВО
127	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Спасский бригадный район ПВО	639 зенап
127	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Спасский бригадный район ПВО	152 озадн
128	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО
128	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО	755 зенап
128	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО	186 озадн
128	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Ворошиловский бригадный район ПВО	565 радиобатальон ВНОС
129	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Комсомольский бригадный район ПВО
129	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Комсомольский бригадный район ПВО	752 зенап
129	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Комсомольский бригадный район ПВО	465 озадн
130	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Николаевский бригадный район ПВО
130	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	1919 зенап
130	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	456 озадн
130	1945-02-01	ПВО страны	Дальневосточная зона ПВО	Николаевский бригадный район ПВО	457 озадн
131	1945-02-01	ПВО страны	Дальневосточная зона ПВО	5 бригада ПВО
131	1945-02-01	ПВО страны	Дальневосточная зона ПВО	749 зенап
131	1945-02-01	ПВО страны	Дальневосточная зона ПВО	1887 зенап
131	1945-02-01	ПВО страны	Дальневосточная зона ПВО	163 озадн
131	1945-02-01	ПВО страны	Дальневосточная зона ПВО	217 озадн
131	1945-02-01	ПВО страны	Дальневосточная зона ПВО	543 озадн
131	1945-02-01	ПВО страны	Дальневосточная зона ПВО	25 зенпрожб
131	1945-02-01	ПВО страны	Дальневосточная зона ПВО	559 радиобатальон ВНОС
132	1945-02-01	РС ВГК
132	1945-02-01	РС ВГК	9 гвардейская армия
132	1945-02-01	РС ВГК	9 гвардейская армия	37 гв. ск
132	1945-02-01	РС ВГК	9 гвардейская армия	98 гв. сд
132	1945-02-01	РС ВГК	9 гвардейская армия	99 гв. сд
132	1945-02-01	РС ВГК	9 гвардейская армия	103 гв. сд
132	1945-02-01	РС ВГК	9 гвардейская армия	38 гв. ск 
132	1945-02-01	РС ВГК	9 гвардейская армия	104 гв. сд
132	1945-02-01	РС ВГК	9 гвардейская армия	105 гв. сд
132	1945-02-01	РС ВГК	9 гвардейская армия	106 гв. сд
132	1945-02-01	РС ВГК	9 гвардейская армия	39 гв. ск 
132	1945-02-01	РС ВГК	9 гвардейская армия	100 гв. сд
132	1945-02-01	РС ВГК	9 гвардейская армия	107 гв. сд
132	1945-02-01	РС ВГК	9 гвардейская армия	114 гв. сд
132	1945-02-01	РС ВГК	9 гвардейская армия	35 гв. пабр
132	1945-02-01	РС ВГК	9 гвардейская армия	319 гв. мп
132	1945-02-01	РС ВГК	9 гвардейская армия	321 гв. мп
132	1945-02-01	РС ВГК	9 гвардейская армия	322 гв. мп
132	1945-02-01	РС ВГК	9 гвардейская армия	1513 сап
132	1945-02-01	РС ВГК	9 гвардейская армия	1523 сап
132	1945-02-01	РС ВГК	9 гвардейская армия	1524 сап
132	1945-02-01	РС ВГК	9 гвардейская армия	15 исбр
132	1945-02-01	РС ВГК	9 гвардейская армия	7 ооб
133	1945-02-01	РС ВГК	32 армия
133	1945-02-01	РС ВГК	32 армия	203 пабр
133	1945-02-01	РС ВГК	32 армия	275 зенап
133	1945-02-01	РС ВГК	32 армия	194 орро
133	1945-02-01	РС ВГК	32 армия	196 орро
134	1945-02-01	РС ВГК	315 сд
134	1945-02-01	РС ВГК	387 сд
134	1945-02-01	РС ВГК	414 сд
134	1945-02-01	РС ВГК	42 гв. пабр
134	1945-02-01	РС ВГК	79 зенап
134	1945-02-01	РС ВГК	250 зенап
134	1945-02-01	РС ВГК	67 озадн
134	1945-02-01	РС ВГК	141 озадн
134	1945-02-01	РС ВГК	364 озадн
134	1945-02-01	РС ВГК	449 озадн
134	1945-02-01	РС ВГК	9 омиб
135	1945-02-01	РС ВГК	7 воздушная армия
135	1945-02-01	РС ВГК	7 воздушная армия	1599 зенап
135	1945-02-01	РС ВГК	7 воздушная армия	280 шад
135	1945-02-01	РС ВГК	7 воздушная армия	324 иад
135	1945-02-01	РС ВГК	7 воздушная армия	114 гв. дбап
135	1945-02-01	РС ВГК	7 воздушная армия	716 нбап
135	1945-02-01	РС ВГК	7 воздушная армия	81 санап
135	1945-02-01	РС ВГК	7 воздушная армия	119 раэ
136	1945-02-01	РС ВГК	14 воздушная армия
136	1945-02-01	РС ВГК	14 воздушная армия	742 рап
136	1945-02-01	РС ВГК	14 воздушная армия	107 апс
137	1945-02-01	РС ВГК	18 воздушная армия
137	1945-02-01	РС ВГК	18 воздушная армия	2 гв. бак
137	1945-02-01	РС ВГК	18 воздушная армия	18 гв. бад
138	1945-02-01	РС ВГК	КарФ
138	1945-02-01	РС ВГК	КарФ	52 гв. мп
138	1945-02-01	РС ВГК	КарФ	63 гв. мп
138	1945-02-01	РС ВГК	КарФ	208 озадн
138	1945-02-01	РС ВГК	КарФ	261 озадн
138	1945-02-01	РС ВГК	КарФ	369 озадн
138	1945-02-01	РС ВГК	КарФ	446 озадн
138	1945-02-01	РС ВГК	КарФ	616 озадн
138	1945-02-01	РС ВГК	КарФ	7 гв. тбр
138	1945-02-01	РС ВГК	КарФ	38 гв. тбр
138	1945-02-01	РС ВГК	КарФ	121 апс
138	1945-02-01	РС ВГК	КарФ	13 шисбр
138	1945-02-01	РС ВГК	КарФ	30 мпмб
138	1945-02-01	РС ВГК	КарФ	55 мпмб
138	1945-02-01	РС ВГК	КарФ	6 ооб
138	1945-02-01	РС ВГК	КарФ	28 ооб
138	1945-02-01	РС ВГК	КарФ	40 ооб
139	1945-02-01	РС ВГК	3 ПрибФ
139	1945-02-01	РС ВГК	3 ПрибФ	4 гв. орадн
139	1945-02-01	РС ВГК	3 ПрибФ	455 озадн
139	1945-02-01	РС ВГК	3 ПрибФ	461 озадн
139	1945-02-01	РС ВГК	3 ПрибФ	613 озадн
139	1945-02-01	РС ВГК	3 ПрибФ	758 озадн
139	1945-02-01	РС ВГК	3 ПрибФ	2 оабрб
139	1945-02-01	РС ВГК	3 ПрибФ	35 одн брп
139	1945-02-01	РС ВГК	3 ПрибФ	123 озенбрп
139	1945-02-01	РС ВГК	3 ПрибФ	62 оибми
139	1945-02-01	РС ВГК	3 ПрибФ	8 ооб
140	1945-02-01	РС ВГК	126 лгск
140	1945-02-01	РС ВГК	31 гсбр
140	1945-02-01	РС ВГК	32 гсбр
140	1945-02-01	РС ВГК	72 гсбр
140	1945-02-01	РС ВГК	127 лгск 
140	1945-02-01	РС ВГК	3 гсбр
140	1945-02-01	РС ВГК	69 гсбр
140	1945-02-01	РС ВГК	70 гсбр
140	1945-02-01	РС ВГК	5 гв. вдбр
140	1945-02-01	РС ВГК	8 гв. вдбр
140	1945-02-01	РС ВГК	24 гв. вдбр
140	1945-02-01	РС ВГК	1 акп
140	1945-02-01	РС ВГК	24 адп 
140	1945-02-01	РС ВГК	174 лабр
140	1945-02-01	РС ВГК	180 тгабр
140	1945-02-01	РС ВГК	40 минбр
140	1945-02-01	РС ВГК	25 адп 
140	1945-02-01	РС ВГК	175 лабр
140	1945-02-01	РС ВГК	181 тгабр
140	1945-02-01	РС ВГК	48 тминбр
140	1945-02-01	РС ВГК	126 гск 
140	1945-02-01	РС ВГК	901 кап
140	1945-02-01	РС ВГК	127 гск 
140	1945-02-01	РС ВГК	905 кап
140	1945-02-01	РС ВГК	18 пап ОМ9
140	1945-02-01	РС ВГК	48 гв. мп
140	1945-02-01	РС ВГК	281 зенап
140	1945-02-01	РС ВГК	342 зенап
140	1945-02-01	РС ВГК	723 зенап
140	1945-02-01	РС ВГК	1264 зенап
140	1945-02-01	РС ВГК	72 зенад 
140	1945-02-01	РС ВГК	253 зенап
140	1945-02-01	РС ВГК	309 зенап
140	1945-02-01	РС ВГК	582 зенап
140	1945-02-01	РС ВГК	879 зенап
140	1945-02-01	РС ВГК	1662 зенап
140	1945-02-01	РС ВГК	1673 зенап
140	1945-02-01	РС ВГК	5 гв. мк 
140	1945-02-01	РС ВГК	10 гв. мехбр
140	1945-02-01	РС ВГК	11 гв. мехбр
140	1945-02-01	РС ВГК	12 гв. мехбр
140	1945-02-01	РС ВГК	104 гв.
140	1945-02-01	РС ВГК	379 гв. тсап
140	1945-02-01	РС ВГК	285 минп
140	1945-02-01	РС ВГК	763 зенап
140	1945-02-01	РС ВГК	1610 тбр
140	1945-02-01	РС ВГК	254 тбр
140	1945-02-01	РС ВГК	208 сабр
140	1945-02-01	РС ВГК	209 сабр
140	1945-02-01	РС ВГК	724 сап
140	1945-02-01	РС ВГК	7 бак
140	1945-02-01	РС ВГК	19 гв. ад
140	1945-02-01	РС ВГК	20 гв. ад
140	1945-02-01	РС ВГК	21 гв. ад
140	1945-02-01	РС ВГК	12 исбр
140	1945-02-01	РС ВГК	20 исбр
140	1945-02-01	РС ВГК	37 ооб
141	1945-02-01	ВО
141	1945-02-01	ВО	Московский ВО
141	1945-02-01	ВО	Московский ВО	157 УР
141	1945-02-01	ВО	Московский ВО	989 гап
141	1945-02-01	ВО	Московский ВО	105 оадн
141	1945-02-01	ВО	Московский ВО	54 иптабр
141	1945-02-01	ВО	Московский ВО	3 гв. мбр
141	1945-02-01	ВО	Московский ВО	29 гв. мбр
141	1945-02-01	ВО	Московский ВО	34 гв. мбр
141	1945-02-01	ВО	Московский ВО	37 гв. мбр
141	1945-02-01	ВО	Московский ВО	40 гв. мбр
141	1945-02-01	ВО	Московский ВО	50 гв. мп
141	1945-02-01	ВО	Московский ВО	53 гв. мп
141	1945-02-01	ВО	Московский ВО	64 гв. мп
141	1945-02-01	ВО	Московский ВО	97 гв. мп
141	1945-02-01	ВО	Московский ВО	318 гв. мп
141	1945-02-01	ВО	Московский ВО	1656 зенап
141	1945-02-01	ВО	Московский ВО	1676 зенап
141	1945-02-01	ВО	Московский ВО	1685 зенап
141	1945-02-01	ВО	Московский ВО	94 озадн
141	1945-02-01	ВО	Московский ВО	298 озадн
141	1945-02-01	ВО	Московский ВО	32 гв.
141	1945-02-01	ВО	Московский ВО	201 тбр
141	1945-02-01	ВО	Московский ВО	232 тбр
141	1945-02-01	ВО	Московский ВО	256 тбр
141	1945-02-01	ВО	Московский ВО	511 огнем. тп
141	1945-02-01	ВО	Московский ВО	512 огнем. тп
141	1945-02-01	ВО	Московский ВО	1049 сап
141	1945-02-01	ВО	Московский ВО	1050 сап
141	1945-02-01	ВО	Московский ВО	1103 сап
141	1945-02-01	ВО	Московский ВО	1727 сап
141	1945-02-01	ВО	Московский ВО	1825 сап
141	1945-02-01	ВО	Московский ВО	1976 сап
141	1945-02-01	ВО	Московский ВО	1977 сап
141	1945-02-01	ВО	Московский ВО	1978 сап
141	1945-02-01	ВО	Московский ВО	378 гв. тсап
141	1945-02-01	ВО	Московский ВО	286 омб ОСНАЗ
141	1945-02-01	ВО	Московский ВО	2 ад ОН
141	1945-02-01	ВО	Московский ВО	4 ад ОН
141	1945-02-01	ВО	Московский ВО	860 бап
141	1945-02-01	ВО	Московский ВО	396 апс
141	1945-02-01	ВО	Московский ВО	918 апс
141	1945-02-01	ВО	Московский ВО	7 мшисбр
141	1945-02-01	ВО	Московский ВО	9 
141	1945-02-01	ВО	Московский ВО	38 оибми
141	1945-02-01	ВО	Московский ВО	51 ооб
142	1945-02-01	ВО	Беломорский ВО
142	1945-02-01	ВО	Беломорский ВО	4 ск
142	1945-02-01	ВО	Беломорский ВО	25 сд
142	1945-02-01	ВО	Беломорский ВО	289 сд
142	1945-02-01	ВО	Беломорский ВО	368 сд
142	1945-02-01	ВО	Беломорский ВО	162 УР
142	1945-02-01	ВО	Беломорский ВО	488 опаб
142	1945-02-01	ВО	Беломорский ВО	310 пап
142	1945-02-01	ВО	Беломорский ВО	1598 зенап
142	1945-02-01	ВО	Беломорский ВО	6 оабатр БМ
142	1945-02-01	ВО	Беломорский ВО	7 одн брп
142	1945-02-01	ВО	Беломорский ВО	27 одн брп
142	1945-02-01	ВО	Беломорский ВО	47 одн брп
142	1945-02-01	ВО	Беломорский ВО	16 гв. иад
142	1945-02-01	ВО	Беломорский ВО	114 иап
142	1945-02-01	ВО	Беломорский ВО	195 орро
143	1945-02-01	ВО	Белорусско-Литовский ВО
143	1945-02-01	ВО	Белорусско-Литовский ВО	5 тк
143	1945-02-01	ВО	Белорусско-Литовский ВО	24 тбр
143	1945-02-01	ВО	Белорусско-Литовский ВО	41 тбр
143	1945-02-01	ВО	Белорусско-Литовский ВО	70 тбр
143	1945-02-01	ВО	Белорусско-Литовский ВО	509 лап
143	1945-02-01	ВО	Белорусско-Литовский ВО	1515 сап
143	1945-02-01	ВО	Белорусско-Литовский ВО	277 минп
143	1945-02-01	ВО	Белорусско-Литовский ВО	1708 зенап
143	1945-02-01	ВО	Белорусско-Литовский ВО	108 сап
143	1945-02-01	ВО	Белорусско-Литовский ВО	1022 сап
143	1945-02-01	ВО	Белорусско-Литовский ВО	1525 сап
143	1945-02-01	ВО	Белорусско-Литовский ВО	1531 сап
143	1945-02-01	ВО	Белорусско-Литовский ВО	376 оиб
143	1945-02-01	ВО	Белорусско-Литовский ВО	65 оибми
143	1945-02-01	ВО	Белорусско-Литовский ВО	78 оибми
144	1945-02-01	ВО	Орловский ВО
144	1945-02-01	ВО	Орловский ВО	19 адп
144	1945-02-01	ВО	Орловский ВО	170 лабр
144	1945-02-01	ВО	Орловский ВО	49 гв. тгабр
144	1945-02-01	ВО	Орловский ВО	38 минбр
144	1945-02-01	ВО	Орловский ВО	30 адп 
144	1945-02-01	ВО	Орловский ВО	185 лабр
144	1945-02-01	ВО	Орловский ВО	192 тгабр
144	1945-02-01	ВО	Орловский ВО	45 минбр
144	1945-02-01	ВО	Орловский ВО	6 гв. орадн
144	1945-02-01	ВО	Орловский ВО	126 габр БМ
144	1945-02-01	ВО	Орловский ВО	272 иап
144	1945-02-01	ВО	Орловский ВО	76 каэ
144	1945-02-01	ВО	Орловский ВО	69 оибми
145	1945-02-01	ВО	Киевский ВО
145	1945-02-01	ВО	Киевский ВО	70 зенад
145	1945-02-01	ВО	Киевский ВО	1997 зенап
145	1945-02-01	ВО	Киевский ВО	2001 зенап
145	1945-02-01	ВО	Киевский ВО	2005 зенап
145	1945-02-01	ВО	Киевский ВО	2009 зенап
145	1945-02-01	ВО	Киевский ВО	71 зенад 
145	1945-02-01	ВО	Киевский ВО	1998 зенап
145	1945-02-01	ВО	Киевский ВО	2002 зенап
145	1945-02-01	ВО	Киевский ВО	2006 зенап
145	1945-02-01	ВО	Киевский ВО	2010 зенап
145	1945-02-01	ВО	Киевский ВО	1260 зенап
145	1945-02-01	ВО	Киевский ВО	48 гв. озадн
145	1945-02-01	ВО	Киевский ВО	49 гв. озадн
145	1945-02-01	ВО	Киевский ВО	20 тк 
145	1945-02-01	ВО	Киевский ВО	8 гв.
145	1945-02-01	ВО	Киевский ВО	155 тбр
145	1945-02-01	ВО	Киевский ВО	252 гв.
145	1945-02-01	ВО	Киевский ВО	444 лап
145	1945-02-01	ВО	Киевский ВО	291 минп
145	1945-02-01	ВО	Киевский ВО	1711 зенап
145	1945-02-01	ВО	Киевский ВО	15 гв. шад
145	1945-02-01	ВО	Киевский ВО	5 санап
145	1945-02-01	ВО	Киевский ВО	68 оибми
146	1945-02-01	ВО	Львовский ВО
146	1945-02-01	ВО	Львовский ВО	6 гв. мд
146	1945-02-01	ВО	Львовский ВО	8 гв. мбр
146	1945-02-01	ВО	Львовский ВО	33 гв. мбр
146	1945-02-01	ВО	Львовский ВО	29 тбр
146	1945-02-01	ВО	Львовский ВО	6 бак
146	1945-02-01	ВО	Львовский ВО	11 бак
147	1945-02-01	ВО	Одесский ВО
147	1945-02-01	ВО	Одесский ВО	48 гв. рап
147	1945-02-01	ВО	Одесский ВО	327 оиб
148	1945-02-01	ВО	Харьковский ВО
148	1945-02-01	ВО	Харьковский ВО	1818 сап
148	1945-02-01	ВО	Харьковский ВО	620 шап
148	1945-02-01	ВО	Харьковский ВО	896 иап
148	1945-02-01	ВО	Харьковский ВО	926 иап
148	1945-02-01	ВО	Харьковский ВО	35 оибми
148	1945-02-01	ВО	Харьковский ВО	66 оибми
149	1945-02-01	ВО	1 польск. сак
149	1945-02-01	ВО	1 польск. бад
149	1945-02-01	ВО	3 польск. иад
150	1945-02-01	ВО	Приволжский ВО
150	1945-02-01	ВО	Приволжский ВО	327 гв. мп
150	1945-02-01	ВО	Приволжский ВО	217 шап
151	1945-02-01	ВО	3 польск. сак
152	1945-02-01	НДФ
152	1945-02-01	НДФ	Закавказский фронт
152	1945-02-01	НДФ	Закавказский фронт	4 армия
152	1945-02-01	НДФ	Закавказский фронт	4 армия	58 ск
152	1945-02-01	НДФ	Закавказский фронт	4 армия	68 гсд
152	1945-02-01	НДФ	Закавказский фронт	4 армия	89 сбр
152	1945-02-01	НДФ	Закавказский фронт	4 армия	90 сбр
152	1945-02-01	НДФ	Закавказский фронт	4 армия	15 кк 
152	1945-02-01	НДФ	Закавказский фронт	4 армия	1 кд
152	1945-02-01	НДФ	Закавказский фронт	4 армия	23 кд
152	1945-02-01	НДФ	Закавказский фронт	4 армия	39 кд
152	1945-02-01	НДФ	Закавказский фронт	4 армия	15 оиптдн
152	1945-02-01	НДФ	Закавказский фронт	4 армия	28 озенбатр
153	1945-02-01	НДФ	45 армия
153	1945-02-01	НДФ	45 армия	261 сд
153	1945-02-01	НДФ	45 армия	349 сд
153	1945-02-01	НДФ	45 армия	55 УР
153	1945-02-01	НДФ	45 армия	69 УР
153	1945-02-01	НДФ	45 армия	116 УР
153	1945-02-01	НДФ	45 армия	1677 кап
153	1945-02-01	НДФ	45 армия	233 иптап
153	1945-02-01	НДФ	45 армия	862 зенап
153	1945-02-01	НДФ	45 армия	1653 зенап
153	1945-02-01	НДФ	45 армия	226 тбр
153	1945-02-01	НДФ	45 армия	227 тбр
153	1945-02-01	НДФ	45 армия	65 одн брп
153	1945-02-01	НДФ	45 армия	10 оиб
154	1945-02-01	НДФ	12 ск
154	1945-02-01	НДФ	296 сд
154	1945-02-01	НДФ	406 сд
154	1945-02-01	НДФ	13 ск 
154	1945-02-01	НДФ	392 сд
154	1945-02-01	НДФ	51 УР
154	1945-02-01	НДФ	78 УР
154	1945-02-01	НДФ	151 УР
154	1945-02-01	НДФ	727 орадн
154	1945-02-01	НДФ	230 тбр
154	1945-02-01	НДФ	19 одн брп
154	1945-02-01	НДФ	36 одн брп
154	1945-02-01	НДФ	41 одн брп
154	1945-02-01	НДФ	492 шап
154	1945-02-01	НДФ	51 иап
154	1945-02-01	НДФ	167 иап
154	1945-02-01	НДФ	335 драэ
154	1945-02-01	НДФ	337 оиб
155	1945-02-01	ВО	Среднеазиатский ВО
155	1945-02-01	ВО	Среднеазиатский ВО	93 сбр
155	1945-02-01	ВО	Среднеазиатский ВО	333 шад
155	1945-02-01	ВО	Среднеазиатский ВО	15 раэ
155	1945-02-01	ВО	Среднеазиатский ВО	125 омиб
155	1945-02-01	ВО	Среднеазиатский ВО	126 омиб
156	1945-02-01	ВО	Сибирский ВО
156	1945-02-01	ВО	Сибирский ВО	7 Тувинский окп
156	1945-02-01	ВО	Сибирский ВО	9 перегон. ап
