001	1945-05-01	ДА
001	1945-05-01	ДА	ЛФ Курляндская группа войск
001	1945-05-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	104 иад
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	119 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	729 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	122 иад 
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	767 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	768 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	769 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	142 иад 
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	143 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	423 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	632 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	786 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	1005 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	317 иад 
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	12 гв.
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	736 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	318 иад 
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	11 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	28 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	562 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	565 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	740 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	319 иад 
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	16 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	67 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	177 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	178 иап
112	1945-05-01	ПВО страны	Центральный фронт ПВО	1 воздушная истребительная армия ПВО	309 иап
113	1945-05-01	ПВО страны	Центральный фронт ПВО	16 бригада ПВО
113	1945-05-01	ПВО страны	Центральный фронт ПВО	36 зенабр
113	1945-05-01	ПВО страны	Центральный фронт ПВО	1932 зенап
113	1945-05-01	ПВО страны	Центральный фронт ПВО	1940 зенап
113	1945-05-01	ПВО страны	Центральный фронт ПВО	39 об ВНОС
113	1945-05-01	ПВО страны	Центральный фронт ПВО	28 дивизионы АЗ
113	1945-05-01	ПВО страны	Центральный фронт ПВО	1931 зенап
113	1945-05-01	ПВО страны	Центральный фронт ПВО	88 озенбрп
113	1945-05-01	ПВО страны	Центральный фронт ПВО	524 зенап
113	1945-05-01	ПВО страны	Центральный фронт ПВО	1134 зенап
113	1945-05-01	ПВО страны	Центральный фронт ПВО	1868 зенап
113	1945-05-01	ПВО страны	Центральный фронт ПВО	207 озадн
113	1945-05-01	ПВО страны	Центральный фронт ПВО	232 озадн
113	1945-05-01	ПВО страны	Центральный фронт ПВО	404 озадн
113	1945-05-01	ПВО страны	Центральный фронт ПВО	411 озадн
113	1945-05-01	ПВО страны	Центральный фронт ПВО	28 зенпулб
113	1945-05-01	ПВО страны	Центральный фронт ПВО	17 зенпрожб
113	1945-05-01	ПВО страны	Центральный фронт ПВО	19 зенпрожб
113	1945-05-01	ПВО страны	Центральный фронт ПВО	201 озенбрп
114	1945-05-01	ПВО страны	Приморская армия ПВО
114	1945-05-01	ПВО страны	Приморская армия ПВО	60 зенад
114	1945-05-01	ПВО страны	Приморская армия ПВО	1775 зенап
114	1945-05-01	ПВО страны	Приморская армия ПВО	1777 зенап
114	1945-05-01	ПВО страны	Приморская армия ПВО	1779 зенап
114	1945-05-01	ПВО страны	Приморская армия ПВО	1781 зенап
114	1945-05-01	ПВО страны	Приморская армия ПВО	1783 зенап
114	1945-05-01	ПВО страны	Приморская армия ПВО	147 иад 
114	1945-05-01	ПВО страны	Приморская армия ПВО	34 иап
114	1945-05-01	ПВО страны	Приморская армия ПВО	400 иап
114	1945-05-01	ПВО страны	Приморская армия ПВО	401 иап
114	1945-05-01	ПВО страны	Приморская армия ПВО	404 иап
114	1945-05-01	ПВО страны	Приморская армия ПВО	429 иап
114	1945-05-01	ПВО страны	Приморская армия ПВО	564 иап
115	1945-05-01	ПВО страны	Приморская армия ПВО	95 дивизия ПВО
115	1945-05-01	ПВО страны	Приморская армия ПВО	155 озадн
115	1945-05-01	ПВО страны	Приморская армия ПВО	346 озадн
115	1945-05-01	ПВО страны	Приморская армия ПВО	398 озадн
116	1945-05-01	ПВО страны	Приморская армия ПВО	96 дивизия ПВО
116	1945-05-01	ПВО страны	Приморская армия ПВО	639 зенап
116	1945-05-01	ПВО страны	Приморская армия ПВО	129 зенбатр
117	1945-05-01	ПВО страны	Приамурская армия ПВО
117	1945-05-01	ПВО страны	Приамурская армия ПВО	149 иад
117	1945-05-01	ПВО страны	Приамурская армия ПВО	3 иап
117	1945-05-01	ПВО страны	Приамурская армия ПВО	18 иап
117	1945-05-01	ПВО страны	Приамурская армия ПВО	60 иап
118	1945-05-01	ПВО страны	Приамурская армия ПВО	15 корпус ПВО
118	1945-05-01	ПВО страны	Приамурская армия ПВО	757 зенап
118	1945-05-01	ПВО страны	Приамурская армия ПВО	175 озадн
118	1945-05-01	ПВО страны	Приамурская армия ПВО	195 озадн
118	1945-05-01	ПВО страны	Приамурская армия ПВО	104 зенбатр
118	1945-05-01	ПВО страны	Приамурская армия ПВО	105 зенбатр
118	1945-05-01	ПВО страны	Приамурская армия ПВО	172 зенбатр
118	1945-05-01	ПВО страны	Приамурская армия ПВО	118 зенпулр
118	1945-05-01	ПВО страны	Приамурская армия ПВО	259 зенпулр
119	1945-05-01	ПВО страны	Приамурская армия ПВО	97 дивизия ПВО
119	1945-05-01	ПВО страны	Приамурская армия ПВО	752 зенап
119	1945-05-01	ПВО страны	Приамурская армия ПВО	1887 зенап
119	1945-05-01	ПВО страны	Приамурская армия ПВО	407 озадн
119	1945-05-01	ПВО страны	Приамурская армия ПВО	465 озадн
119	1945-05-01	ПВО страны	Приамурская армия ПВО	571 озадн
119	1945-05-01	ПВО страны	Приамурская армия ПВО	173 озенбрп
119	1945-05-01	ПВО страны	Приамурская армия ПВО	229 озенбрп
120	1945-05-01	ПВО страны	Приамурская армия ПВО	98 дивизия ПВО
120	1945-05-01	ПВО страны	Приамурская армия ПВО	742 зенап
120	1945-05-01	ПВО страны	Приамурская армия ПВО	1919 зенап
120	1945-05-01	ПВО страны	Приамурская армия ПВО	456 озадн
120	1945-05-01	ПВО страны	Приамурская армия ПВО	457 озадн
121	1945-05-01	ПВО страны	Забайкальская армия ПВО
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	92 дивизия ПВО
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	10 озадн
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	132 озадн
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	162 озадн
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	390 озадн
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	94 зенпулр
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	98 зенпулр
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	102 зенпулр
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	297 иад 
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	938 иап
121	1945-05-01	ПВО страны	Забайкальская армия ПВО	939 иап
122	1945-05-01	ПВО страны	Забайкальская армия ПВО	93 дивизия ПВО
122	1945-05-01	ПВО страны	Забайкальская армия ПВО	150 озадн
122	1945-05-01	ПВО страны	Забайкальская армия ПВО	187 озадн
122	1945-05-01	ПВО страны	Забайкальская армия ПВО	262 озадн
122	1945-05-01	ПВО страны	Забайкальская армия ПВО	264 озадн
122	1945-05-01	ПВО страны	Забайкальская армия ПВО	408 озадн
123	1945-05-01	ПВО страны	Забайкальская армия ПВО	94 дивизия ПВО
123	1945-05-01	ПВО страны	Забайкальская армия ПВО	750 зенап
123	1945-05-01	ПВО страны	Забайкальская армия ПВО	166 озадн
123	1945-05-01	ПВО страны	Забайкальская армия ПВО	65 зенпулр
123	1945-05-01	ПВО страны	Забайкальская армия ПВО	387 озадн
123	1945-05-01	ПВО страны	Забайкальская армия ПВО	80 об ВНОС
124	1945-05-01	ПВО страны	Забайкальская армия ПВО	303 озадн
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	99 дивизия ПВО
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	345 зенап
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	443 зенап
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	1882 зенап
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	365 озадн
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	62 зенпулр
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	33 зенпрожб
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	180 озенбрп
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	298 иад 
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	35 иап
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	982 иап
125	1945-05-01	ПВО страны	Забайкальская армия ПВО	983 иап
126	1945-05-01	ПВО страны	Бакинская армия ПВО
126	1945-05-01	ПВО страны	Бакинская армия ПВО	8 иак
126	1945-05-01	ПВО страны	Бакинская армия ПВО	82 иап
126	1945-05-01	ПВО страны	Бакинская армия ПВО	480 иап
126	1945-05-01	ПВО страны	Бакинская армия ПВО	481 иап
126	1945-05-01	ПВО страны	Бакинская армия ПВО	922 иап
126	1945-05-01	ПВО страны	Бакинская армия ПВО	962 иап
127	1945-05-01	ПВО страны	133 зенабр
127	1945-05-01	ПВО страны	1880 зенап
128	1945-05-01	РС ВГК
128	1945-05-01	РС ВГК	5 армия
128	1945-05-01	РС ВГК	5 армия	45 ск
128	1945-05-01	РС ВГК	5 армия	157 сд
128	1945-05-01	РС ВГК	5 армия	159 сд
128	1945-05-01	РС ВГК	5 армия	184 сд
128	1945-05-01	РС ВГК	5 армия	65 ск 
128	1945-05-01	РС ВГК	5 армия	97 сд
128	1945-05-01	РС ВГК	5 армия	144 сд
128	1945-05-01	РС ВГК	5 армия	371 сд
128	1945-05-01	РС ВГК	5 армия	72 ск 
128	1945-05-01	РС ВГК	5 армия	63 сд
128	1945-05-01	РС ВГК	5 армия	215 сд
128	1945-05-01	РС ВГК	5 армия	277 сд
128	1945-05-01	РС ВГК	5 армия	15 гв. пабр
128	1945-05-01	РС ВГК	5 армия	283 минп
128	1945-05-01	РС ВГК	5 армия	953 сап
128	1945-05-01	РС ВГК	5 армия	954 сап
128	1945-05-01	РС ВГК	5 армия	958 сап
128	1945-05-01	РС ВГК	5 армия	63 исбр
129	1945-05-01	РС ВГК	22 армия
129	1945-05-01	РС ВГК	22 армия	83 ск
129	1945-05-01	РС ВГК	22 армия	47 сд
129	1945-05-01	РС ВГК	22 армия	119 сд
129	1945-05-01	РС ВГК	22 армия	168 сд
129	1945-05-01	РС ВГК	22 армия	100 ск 
129	1945-05-01	РС ВГК	22 армия	28 сд
129	1945-05-01	РС ВГК	22 армия	37 сд
129	1945-05-01	РС ВГК	22 армия	219 сд
129	1945-05-01	РС ВГК	22 армия	110 ск 
129	1945-05-01	РС ВГК	22 армия	48 сд
129	1945-05-01	РС ВГК	22 армия	256 сд
129	1945-05-01	РС ВГК	22 армия	268 сд
129	1945-05-01	РС ВГК	22 армия	36 гв. пабр
129	1945-05-01	РС ВГК	22 армия	561 минп
129	1945-05-01	РС ВГК	22 армия	26 исбр
130	1945-05-01	РС ВГК	32 армия
130	1945-05-01	РС ВГК	32 армия	203 пабр
130	1945-05-01	РС ВГК	32 армия	275 зенап
130	1945-05-01	РС ВГК	32 армия	194 орро
130	1945-05-01	РС ВГК	32 армия	196 орро
131	1945-05-01	РС ВГК	39 армия
131	1945-05-01	РС ВГК	39 армия	5 гв. ск
131	1945-05-01	РС ВГК	39 армия	17 гв. сд
131	1945-05-01	РС ВГК	39 армия	19 гв. сд
131	1945-05-01	РС ВГК	39 армия	91 гв. сд
131	1945-05-01	РС ВГК	39 армия	94 ск 
131	1945-05-01	РС ВГК	39 армия	124 сд
131	1945-05-01	РС ВГК	39 армия	221 сд
131	1945-05-01	РС ВГК	39 армия	358 сд
131	1945-05-01	РС ВГК	39 армия	113 ск 
131	1945-05-01	РС ВГК	39 армия	192 сд
131	1945-05-01	РС ВГК	39 армия	262 сд
131	1945-05-01	РС ВГК	39 армия	338 сд
131	1945-05-01	РС ВГК	39 армия	139 пабр
131	1945-05-01	РС ВГК	39 армия	555 минп
131	1945-05-01	РС ВГК	39 армия	735 сап
131	1945-05-01	РС ВГК	39 армия	927 сап
131	1945-05-01	РС ВГК	39 армия	1197 сап
131	1945-05-01	РС ВГК	39 армия	32 исбр
132	1945-05-01	РС ВГК	Отдельная Приморская армия
132	1945-05-01	РС ВГК	Отдельная Приморская армия	315 сд
132	1945-05-01	РС ВГК	Отдельная Приморская армия	414 сд
132	1945-05-01	РС ВГК	Отдельная Приморская армия	42 гв. пабр
132	1945-05-01	РС ВГК	Отдельная Приморская армия	79 зенап
132	1945-05-01	РС ВГК	Отдельная Приморская армия	67 озадн
132	1945-05-01	РС ВГК	Отдельная Приморская армия	364 озадн
132	1945-05-01	РС ВГК	Отдельная Приморская армия	449 озадн
132	1945-05-01	РС ВГК	Отдельная Приморская армия	9 омиб
133	1945-05-01	РС ВГК	7 воздушная армия
133	1945-05-01	РС ВГК	7 воздушная армия	1599 зенап
133	1945-05-01	РС ВГК	7 воздушная армия	280 шад
133	1945-05-01	РС ВГК	7 воздушная армия	324 иад
133	1945-05-01	РС ВГК	7 воздушная армия	114 гв. дбап
133	1945-05-01	РС ВГК	7 воздушная армия	716 нбап
133	1945-05-01	РС ВГК	7 воздушная армия	119 раэ
134	1945-05-01	РС ВГК	14 воздушная армия
134	1945-05-01	РС ВГК	14 воздушная армия	107 апс
135	1945-05-01	РС ВГК	18 воздушная армия
135	1945-05-01	РС ВГК	18 воздушная армия	73 вспом. ад ДД
136	1945-05-01	РС ВГК	Резевное фронтовое управление
136	1945-05-01	РС ВГК	Резевное фронтовое управление	81 санап
136	1945-05-01	РС ВГК	Резевное фронтовое управление	20 мшисбр
136	1945-05-01	РС ВГК	Резевное фронтовое управление	55 мпмб
136	1945-05-01	РС ВГК	Резевное фронтовое управление	193 орро
137	1945-05-01	РС ВГК	Полевое управление Земландской группы войск
137	1945-05-01	РС ВГК	Полевое управление Земландской группы войск	246 зенап
137	1945-05-01	РС ВГК	Полевое управление Земландской группы войск	353 апс
137	1945-05-01	РС ВГК	Полевое управление Земландской группы войск	37 оибми
138	1945-05-01	РС ВГК	Полевое управление 3-го Прибалтийского фронта
138	1945-05-01	РС ВГК	Полевое управление 3-го Прибалтийского фронта	4 гв. орадн
138	1945-05-01	РС ВГК	Полевое управление 3-го Прибалтийского фронта	455 озадн
138	1945-05-01	РС ВГК	Полевое управление 3-го Прибалтийского фронта	461 озадн
138	1945-05-01	РС ВГК	Полевое управление 3-го Прибалтийского фронта	613 озадн
138	1945-05-01	РС ВГК	Полевое управление 3-го Прибалтийского фронта	758 озадн
138	1945-05-01	РС ВГК	Полевое управление 3-го Прибалтийского фронта	2 оабрб
138	1945-05-01	РС ВГК	Полевое управление 3-го Прибалтийского фронта	35 одн брп
138	1945-05-01	РС ВГК	Полевое управление 3-го Прибалтийского фронта	123 озенбрп
139	1945-05-01	РС ВГК	1 акп
139	1945-05-01	РС ВГК	122 орадн
139	1945-05-01	РС ВГК	18 тпап ОМ
139	1945-05-01	РС ВГК	253 зенап
139	1945-05-01	РС ВГК	309 зенап
139	1945-05-01	РС ВГК	582 зенап
139	1945-05-01	РС ВГК	879 зенап
139	1945-05-01	РС ВГК	4 гв. мк 
139	1945-05-01	РС ВГК	13 гв. мехбр
139	1945-05-01	РС ВГК	14 гв. мехбр
139	1945-05-01	РС ВГК	15 гв. мехбр
139	1945-05-01	РС ВГК	292 гв. сап
139	1945-05-01	РС ВГК	62 мцб
139	1945-05-01	РС ВГК	527 минп
139	1945-05-01	РС ВГК	740 зенап
139	1945-05-01	РС ВГК	5 тк 
139	1945-05-01	РС ВГК	24 тбр
139	1945-05-01	РС ВГК	41 тбр
139	1945-05-01	РС ВГК	70 тбр
139	1945-05-01	РС ВГК	2 гв. ттп
139	1945-05-01	РС ВГК	1261 сап
139	1945-05-01	РС ВГК	1515 сап
139	1945-05-01	РС ВГК	277 минп
139	1945-05-01	РС ВГК	1708 зенап
139	1945-05-01	РС ВГК	10 тк 
139	1945-05-01	РС ВГК	178 тбр
139	1945-05-01	РС ВГК	183 тбр
139	1945-05-01	РС ВГК	186 тбр
139	1945-05-01	РС ВГК	705 лап
139	1945-05-01	РС ВГК	727 сап
139	1945-05-01	РС ВГК	1450 сап
139	1945-05-01	РС ВГК	287 минп
139	1945-05-01	РС ВГК	1693 зенап
139	1945-05-01	РС ВГК	19 тк 
139	1945-05-01	РС ВГК	79 тбр
139	1945-05-01	РС ВГК	101 тбр
139	1945-05-01	РС ВГК	202 тбр
139	1945-05-01	РС ВГК	8 гв. ттп
139	1945-05-01	РС ВГК	867 сап
139	1945-05-01	РС ВГК	1452 сап
139	1945-05-01	РС ВГК	179 минп
139	1945-05-01	РС ВГК	1717 зенап
139	1945-05-01	РС ВГК	20 тк 
139	1945-05-01	РС ВГК	8 гв.
139	1945-05-01	РС ВГК	155 тбр
139	1945-05-01	РС ВГК	7 гв. мсбр
139	1945-05-01	РС ВГК	1895 сап
139	1945-05-01	РС ВГК	96 мцб
139	1945-05-01	РС ВГК	406 гв. мдн
139	1945-05-01	РС ВГК	1 одн брп
139	1945-05-01	РС ВГК	26 одн брп
139	1945-05-01	РС ВГК	28 одн брп
139	1945-05-01	РС ВГК	33 одн брп
139	1945-05-01	РС ВГК	37 одн брп
139	1945-05-01	РС ВГК	40 одн брп
139	1945-05-01	РС ВГК	46 одн брп
139	1945-05-01	РС ВГК	66 одн брп
139	1945-05-01	РС ВГК	7 бак
139	1945-05-01	РС ВГК	9 гв. бак 
139	1945-05-01	РС ВГК	19 гв. бад
139	1945-05-01	РС ВГК	20 гв. бад
139	1945-05-01	РС ВГК	21 гв. бад
139	1945-05-01	РС ВГК	7 шак 
139	1945-05-01	РС ВГК	206 шад
139	1945-05-01	РС ВГК	289 шад
140	1945-05-01	ВО
140	1945-05-01	ВО	Московский ВО
140	1945-05-01	ВО	Московский ВО	989 гап
140	1945-05-01	ВО	Московский ВО	16 оадн
140	1945-05-01	ВО	Московский ВО	1 гв. мд
140	1945-05-01	ВО	Московский ВО	40 гв. мбр
140	1945-05-01	ВО	Московский ВО	46 гв. мп
140	1945-05-01	ВО	Московский ВО	52 гв. мп
140	1945-05-01	ВО	Московский ВО	53 гв. мп
140	1945-05-01	ВО	Московский ВО	63 гв. мп
140	1945-05-01	ВО	Московский ВО	64 гв. мп
140	1945-05-01	ВО	Московский ВО	97 гв. мп
140	1945-05-01	ВО	Московский ВО	320 гв. мп
140	1945-05-01	ВО	Московский ВО	94 озадн
140	1945-05-01	ВО	Московский ВО	208 озадн
140	1945-05-01	ВО	Московский ВО	261 озадн
140	1945-05-01	ВО	Московский ВО	298 озадн
140	1945-05-01	ВО	Московский ВО	369 озадн
140	1945-05-01	ВО	Московский ВО	446 озадн
140	1945-05-01	ВО	Московский ВО	32 гв.
140	1945-05-01	ВО	Московский ВО	201 тбр
140	1945-05-01	ВО	Московский ВО	232 тбр
140	1945-05-01	ВО	Московский ВО	256 тбр
140	1945-05-01	ВО	Московский ВО	105 отп
140	1945-05-01	ВО	Московский ВО	511 огнем. тп
140	1945-05-01	ВО	Московский ВО	512 огнем. тп
140	1945-05-01	ВО	Московский ВО	724 сап
140	1945-05-01	ВО	Московский ВО	1103 сап
140	1945-05-01	ВО	Московский ВО	1253 сап
140	1945-05-01	ВО	Московский ВО	8 одн брп
140	1945-05-01	ВО	Московский ВО	43 одн брп
140	1945-05-01	ВО	Московский ВО	2 ад ОН
140	1945-05-01	ВО	Московский ВО	4 ад ОН
140	1945-05-01	ВО	Московский ВО	860 бап
140	1945-05-01	ВО	Московский ВО	396 апс
140	1945-05-01	ВО	Московский ВО	918 апс
140	1945-05-01	ВО	Московский ВО	853 перегон. ап
140	1945-05-01	ВО	Московский ВО	856 перегон. ап
140	1945-05-01	ВО	Московский ВО	7 мшисбр
140	1945-05-01	ВО	Московский ВО	39 мотопрож. полк
140	1945-05-01	ВО	Московский ВО	38 оибми
140	1945-05-01	ВО	Московский ВО	51 ооб
141	1945-05-01	ВО	Беломорский ВО
141	1945-05-01	ВО	Беломорский ВО	4 ск
141	1945-05-01	ВО	Беломорский ВО	25 сд
141	1945-05-01	ВО	Беломорский ВО	289 сд
141	1945-05-01	ВО	Беломорский ВО	368 сд
141	1945-05-01	ВО	Беломорский ВО	488 опаб
141	1945-05-01	ВО	Беломорский ВО	310 пап
141	1945-05-01	ВО	Беломорский ВО	6 оабатр БМ
141	1945-05-01	ВО	Беломорский ВО	7 одн брп
141	1945-05-01	ВО	Беломорский ВО	27 одн брп
141	1945-05-01	ВО	Беломорский ВО	47 одн брп
141	1945-05-01	ВО	Беломорский ВО	261 шад
141	1945-05-01	ВО	Беломорский ВО	108 раэ
141	1945-05-01	ВО	Беломорский ВО	62 оибми
142	1945-05-01	ВО	Белорусско-Литовский ВО
142	1945-05-01	ВО	Белорусско-Литовский ВО	1231 гап
142	1945-05-01	ВО	Белорусско-Литовский ВО	56 иптабр
142	1945-05-01	ВО	Белорусско-Литовский ВО	57 иптабр
142	1945-05-01	ВО	Белорусско-Литовский ВО	58 иптабр
142	1945-05-01	ВО	Белорусско-Литовский ВО	59 иптабр
142	1945-05-01	ВО	Белорусско-Литовский ВО	1656 зенап
142	1945-05-01	ВО	Белорусско-Литовский ВО	29 гв.
142	1945-05-01	ВО	Белорусско-Литовский ВО	231 сабр
142	1945-05-01	ВО	Белорусско-Литовский ВО	76 гв. тп
142	1945-05-01	ВО	Белорусско-Литовский ВО	339 гв. тсап
142	1945-05-01	ВО	Белорусско-Литовский ВО	1207 сап
142	1945-05-01	ВО	Белорусско-Литовский ВО	272 иап
142	1945-05-01	ВО	Белорусско-Литовский ВО	376 оиб
142	1945-05-01	ВО	Белорусско-Литовский ВО	78 оибми
143	1945-05-01	ВО	Орловский ВО
143	1945-05-01	ВО	Орловский ВО	1000 шап
143	1945-05-01	ВО	Орловский ВО	69 оибми
144	1945-05-01	ВО	Киевский ВО
144	1945-05-01	ВО	Киевский ВО	70 зенад
144	1945-05-01	ВО	Киевский ВО	1997 зенап
144	1945-05-01	ВО	Киевский ВО	2001 зенап
144	1945-05-01	ВО	Киевский ВО	2005 зенап
144	1945-05-01	ВО	Киевский ВО	2009 зенап
144	1945-05-01	ВО	Киевский ВО	15 гв. шад
144	1945-05-01	ВО	Киевский ВО	51 иап
145	1945-05-01	ВО	Львовский ВО
145	1945-05-01	ВО	Львовский ВО	331 гап
145	1945-05-01	ВО	Львовский ВО	31 гв.
145	1945-05-01	ВО	Львовский ВО	66 гв. ттп
145	1945-05-01	ВО	Львовский ВО	75 гв. ттп
145	1945-05-01	ВО	Львовский ВО	356 гв.
145	1945-05-01	ВО	Львовский ВО	1295 сап
145	1945-05-01	ВО	Львовский ВО	1419 сап
145	1945-05-01	ВО	Львовский ВО	5 санап
145	1945-05-01	ВО	Львовский ВО	68 оибми
146	1945-05-01	ВО	Одесский ВО
146	1945-05-01	ВО	Одесский ВО	250 зенап
146	1945-05-01	ВО	Одесский ВО	48 гв. рап
146	1945-05-01	ВО	Одесский ВО	76 оибми
147	1945-05-01	ВО	Харьковский ВО
147	1945-05-01	ВО	Харьковский ВО	620 шап
147	1945-05-01	ВО	Харьковский ВО	896 иап
147	1945-05-01	ВО	Харьковский ВО	926 иап
147	1945-05-01	ВО	Харьковский ВО	66 оибми
148	1945-05-01	ВО	Приволжский ВО
148	1945-05-01	ВО	Приволжский ВО	327 гв. мп
148	1945-05-01	ВО	Приволжский ВО	220 сап
148	1945-05-01	ВО	Приволжский ВО	221 перегон. ап
148	1945-05-01	ВО	Приволжский ВО	850 перегон. ап
148	1945-05-01	ВО	Приволжский ВО	851 перегон. ап
149	1945-05-01	ВО	Северо-Кавказский ВО
149	1945-05-01	ВО	Северо-Кавказский ВО	35 оибми
150	1945-05-01	НДФ
150	1945-05-01	НДФ	ЗакФ
150	1945-05-01	НДФ	ЗакФ	4 армия
150	1945-05-01	НДФ	ЗакФ	4 армия	58 ск
150	1945-05-01	НДФ	ЗакФ	4 армия	68 гсд
150	1945-05-01	НДФ	ЗакФ	4 армия	89 сбр
150	1945-05-01	НДФ	ЗакФ	4 армия	90 сбр
150	1945-05-01	НДФ	ЗакФ	4 армия	15 кк 
150	1945-05-01	НДФ	ЗакФ	4 армия	1 кд
150	1945-05-01	НДФ	ЗакФ	4 армия	23 кд
150	1945-05-01	НДФ	ЗакФ	4 армия	39 кд
150	1945-05-01	НДФ	ЗакФ	4 армия	15 оиптдн
150	1945-05-01	НДФ	ЗакФ	4 армия	28 озенбатр
151	1945-05-01	НДФ	ЗакФ	45 армия
151	1945-05-01	НДФ	ЗакФ	45 армия	261 сд
151	1945-05-01	НДФ	ЗакФ	45 армия	349 сд
151	1945-05-01	НДФ	ЗакФ	45 армия	55 УР
151	1945-05-01	НДФ	ЗакФ	45 армия	69 УР
151	1945-05-01	НДФ	ЗакФ	45 армия	116 УР
151	1945-05-01	НДФ	ЗакФ	45 армия	1677 кап
151	1945-05-01	НДФ	ЗакФ	45 армия	233 иптап
151	1945-05-01	НДФ	ЗакФ	45 армия	1653 зенап
151	1945-05-01	НДФ	ЗакФ	45 армия	226 тбр
151	1945-05-01	НДФ	ЗакФ	45 армия	227 тбр
151	1945-05-01	НДФ	ЗакФ	45 армия	65 одн брп
151	1945-05-01	НДФ	ЗакФ	45 армия	10 оиб
152	1945-05-01	НДФ	ЗакФ	12 ск
152	1945-05-01	НДФ	ЗакФ	296 сд
152	1945-05-01	НДФ	ЗакФ	406 сд
152	1945-05-01	НДФ	ЗакФ	13 ск 
152	1945-05-01	НДФ	ЗакФ	392 сд
152	1945-05-01	НДФ	ЗакФ	51 УР
152	1945-05-01	НДФ	ЗакФ	78 УР
152	1945-05-01	НДФ	ЗакФ	151 УР
152	1945-05-01	НДФ	ЗакФ	727 орадн
152	1945-05-01	НДФ	ЗакФ	1652 зенап
152	1945-05-01	НДФ	ЗакФ	230 тбр
152	1945-05-01	НДФ	ЗакФ	19 одн брп
152	1945-05-01	НДФ	ЗакФ	36 одн брп
152	1945-05-01	НДФ	ЗакФ	41 одн брп
152	1945-05-01	НДФ	ЗакФ	492 шап
152	1945-05-01	НДФ	ЗакФ	167 иап
