001	1944-12-01	ДА
001	1944-12-01	ДА	ЛФ
001	1944-12-01	ДА	ЛФ	8 армия
102	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	126 озенбрп
102	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	129 озенбрп
102	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	184 озенбрп
102	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	196 озенбрп
102	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	213 озенбрп
102	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	218 озенбрп
103	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	126 иад
103	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	738 иап
103	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	833 иап
103	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	127 иад 
103	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	934 иап
103	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	1008 иап
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	3 отд. зенабр
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	143 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	310 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	366 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	11 зенпулб
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	16 зенап
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	329 зенап
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	720 зенап
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	736 зенап
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	965 зенап
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	1564 зенап
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	1576 зенап
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	1856 зенап
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	53 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	85 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	89 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	90 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	93 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	96 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	266 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	294 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	370 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	430 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	471 озадн
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	547 зенбатр
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	63 зенпулр
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	1132 зенпулр
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	24 об ВНОС
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	70 об ВНОС
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	74 об ВНОС
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	2 гв. иад 
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	38 гв.
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	83 гв.
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	84 гв.
104	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	933 иап
105	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	141 иад
105	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	234 иап
105	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	586 иап
106	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	123 иад
106	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	743 иап
106	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	936 иап
106	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	965 иап
107	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	87 дивизия ПВО 
107	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	454 зенап
107	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	1077 зенап
107	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	1570 зенап
107	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	88 об ВНОС
108	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	908 иап
109	1944-12-01	ПВО	ПВО страны	Южный фронт ПВО	84 радиобатальон ВНОС
110	1944-12-01	ПВО	ПВО НДФ
110	1944-12-01	ПВО	ПВО НДФ	Закавказский фронт ПВО
110	1944-12-01	ПВО	ПВО НДФ	Закавказский фронт ПВО	8 иак ПВО
110	1944-12-01	ПВО	ПВО НДФ	Закавказский фронт ПВО	82 иап
110	1944-12-01	ПВО	ПВО НДФ	Закавказский фронт ПВО	480 иап
110	1944-12-01	ПВО	ПВО НДФ	Закавказский фронт ПВО	481 иап
110	1944-12-01	ПВО	ПВО НДФ	Закавказский фронт ПВО	922 иап
110	1944-12-01	ПВО	ПВО НДФ	Закавказский фронт ПВО	962 иап
111	1944-12-01	ПВО	ПВО НДФ	298 иад
111	1944-12-01	ПВО	ПВО НДФ	982 иап
111	1944-12-01	ПВО	ПВО НДФ	983 иап
112	1944-12-01	ПВО	ПВО НДФ	35 иап
113	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО
113	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	297 иад
113	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	938 иап
113	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	939 иап
114	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	1 
114	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	10 озадн
114	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	132 озадн
114	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	162 озадн
114	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	390 озадн
114	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	79 об ВНОС
115	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	2 
115	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	150 озадн
115	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	187 озадн
115	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	262 озадн
115	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	264 озадн
115	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	408 озадн
116	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	3 
116	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	750 зенап
116	1944-12-01	ПВО	ПВО НДФ	Забайкальская зона ПВО	166 озадн
117	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО
117	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	149 иад
117	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	18 иап
117	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	60 иап
118	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	5 отд. Зенабр
118	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	749 зенап
118	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	25 зенпрожб
119	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	757 зенап
119	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	167 озадн
119	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	175 озадн
119	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	195 озадн
120	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	147 озадн
120	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	155 озадн
120	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	190 озадн
120	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	398 озадн
121	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	639 зенап
121	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	152 озадн
121	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	543 озадн
122	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	755 зенап
122	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	186 озадн
122	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	565 радиобатальон ВНОС
123	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	752 зенап
123	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	465 озадн
124	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	1919 зенап
124	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	456 озадн
124	1944-12-01	ПВО	ПВО НДФ	Дальневосточная зона ПВО	457 озадн
125	1944-12-01	ПВО	20 озадн
125	1944-12-01	ПВО	69 озадн
125	1944-12-01	ПВО	411 озадн
126	1944-12-01	ПВО	318 озадн
127	1944-12-01	РС ВГК
127	1944-12-01	РС ВГК	КарФ
127	1944-12-01	РС ВГК	КарФ	32 лыжбр
127	1944-12-01	РС ВГК	КарФ	1942 кпап
127	1944-12-01	РС ВГК	КарФ	1236 пап
127	1944-12-01	РС ВГК	КарФ	1237 пап
127	1944-12-01	РС ВГК	КарФ	354 отпадн
127	1944-12-01	РС ВГК	КарФ	297 минп
127	1944-12-01	РС ВГК	КарФ	535 минп
127	1944-12-01	РС ВГК	КарФ	25 гв. мбр
127	1944-12-01	РС ВГК	КарФ	53 гв. мп
127	1944-12-01	РС ВГК	КарФ	59 гв. мп
127	1944-12-01	РС ВГК	КарФ	64 гв. мп
127	1944-12-01	РС ВГК	КарФ	208 озадн
127	1944-12-01	РС ВГК	КарФ	261 озадн
127	1944-12-01	РС ВГК	КарФ	268 озадн
127	1944-12-01	РС ВГК	КарФ	298 озадн
127	1944-12-01	РС ВГК	КарФ	616 озадн
127	1944-12-01	РС ВГК	КарФ	7 гв. тбр
127	1944-12-01	РС ВГК	КарФ	38 гв. тбр
127	1944-12-01	РС ВГК	КарФ	275 омб 
127	1944-12-01	РС ВГК	КарФ	27 одн брп
127	1944-12-01	РС ВГК	КарФ	47 одн брп
127	1944-12-01	РС ВГК	КарФ	5 ап ГВФ
127	1944-12-01	РС ВГК	КарФ	13 шисбр
127	1944-12-01	РС ВГК	КарФ	20 шисбр
127	1944-12-01	РС ВГК	КарФ	733 оиб
127	1944-12-01	РС ВГК	КарФ	30 пмб
127	1944-12-01	РС ВГК	КарФ	55 пмб
128	1944-12-01	РС ВГК	3 ПрибФ
128	1944-12-01	РС ВГК	3 ПрибФ	970 зенап
128	1944-12-01	РС ВГК	3 ПрибФ	461 озадн
128	1944-12-01	РС ВГК	3 ПрибФ	613 озадн
128	1944-12-01	РС ВГК	3 ПрибФ	758 озадн
128	1944-12-01	РС ВГК	3 ПрибФ	2 оабрб
128	1944-12-01	РС ВГК	3 ПрибФ	35 одн брп
128	1944-12-01	РС ВГК	3 ПрибФ	123 озенбрп
128	1944-12-01	РС ВГК	3 ПрибФ	62 оиб
128	1944-12-01	РС ВГК	3 ПрибФ	8 ооб
129	1944-12-01	РС ВГК	6 армия
129	1944-12-01	РС ВГК	6 армия	159 пабр
129	1944-12-01	РС ВГК	6 армия	531 минп
129	1944-12-01	РС ВГК	6 армия	62 исбр
130	1944-12-01	РС ВГК	7 армия
130	1944-12-01	РС ВГК	7 армия	150 УР
130	1944-12-01	РС ВГК	7 армия	162 УР
130	1944-12-01	РС ВГК	7 армия	205 пабр
130	1944-12-01	РС ВГК	7 армия	514 иптап
130	1944-12-01	РС ВГК	7 армия	1650 зенап
130	1944-12-01	РС ВГК	7 армия	92 отп
130	1944-12-01	РС ВГК	7 армия	1 гв. сапб
130	1944-12-01	РС ВГК	7 армия	7 ооб
131	1944-12-01	РС ВГК	19 армия
131	1944-12-01	РС ВГК	19 армия	99 ск
131	1944-12-01	РС ВГК	19 армия	10 гв.
131	1944-12-01	РС ВГК	19 армия	65 сд
131	1944-12-01	РС ВГК	19 армия	126 лгск 
131	1944-12-01	РС ВГК	19 армия	69 морсбр
131	1944-12-01	РС ВГК	19 армия	70 морсбр
131	1944-12-01	РС ВГК	19 армия	127 лгск 
131	1944-12-01	РС ВГК	19 армия	3 брмп
131	1944-12-01	РС ВГК	19 армия	31 лыжбр
131	1944-12-01	РС ВГК	19 армия	132 ск 
131	1944-12-01	РС ВГК	19 армия	18 сд
131	1944-12-01	РС ВГК	19 армия	27 сд
131	1944-12-01	РС ВГК	19 армия	313 сд
131	1944-12-01	РС ВГК	19 армия	203 пабр
131	1944-12-01	РС ВГК	19 армия	905 горн. кап
131	1944-12-01	РС ВГК	19 армия	1293 пап
131	1944-12-01	РС ВГК	19 армия	268 минп
131	1944-12-01	РС ВГК	19 армия	186 зенап
131	1944-12-01	РС ВГК	19 армия	193 орро
132	1944-12-01	РС ВГК	21 армия
132	1944-12-01	РС ВГК	21 армия	55 ск
132	1944-12-01	РС ВГК	21 армия	225 сд
132	1944-12-01	РС ВГК	21 армия	229 сд
132	1944-12-01	РС ВГК	21 армия	285 сд
132	1944-12-01	РС ВГК	21 армия	94 ск 
132	1944-12-01	РС ВГК	21 армия	124 сд
132	1944-12-01	РС ВГК	21 армия	221 сд
132	1944-12-01	РС ВГК	21 армия	358 сд
132	1944-12-01	РС ВГК	21 армия	117 ск 
132	1944-12-01	РС ВГК	21 армия	72 сд
132	1944-12-01	РС ВГК	21 армия	120 сд
132	1944-12-01	РС ВГК	21 армия	125 сд
132	1944-12-01	РС ВГК	21 армия	4 гв. тпад 
132	1944-12-01	РС ВГК	21 армия	14 гв. пабр
132	1944-12-01	РС ВГК	21 армия	154 кпап
132	1944-12-01	РС ВГК	21 армия	641 иптап
132	1944-12-01	РС ВГК	21 армия	716 зенап
132	1944-12-01	РС ВГК	21 армия	52 исбр
133	1944-12-01	РС ВГК	26 армия
133	1944-12-01	РС ВГК	26 армия	54 сд
133	1944-12-01	РС ВГК	26 армия	205 сд
133	1944-12-01	РС ВГК	26 армия	441 иптап
133	1944-12-01	РС ВГК	26 армия	52 гв. мп
133	1944-12-01	РС ВГК	26 армия	369 озадн
133	1944-12-01	РС ВГК	26 армия	91 отп
133	1944-12-01	РС ВГК	26 армия	195 орро
134	1944-12-01	РС ВГК	32 армия
134	1944-12-01	РС ВГК	32 армия	4 ск
134	1944-12-01	РС ВГК	32 армия	310 сд
134	1944-12-01	РС ВГК	32 армия	134 ск 
134	1944-12-01	РС ВГК	32 армия	176 сд
134	1944-12-01	РС ВГК	32 армия	272 сд
134	1944-12-01	РС ВГК	32 армия	621 минп
134	1944-12-01	РС ВГК	32 армия	275 зенап
134	1944-12-01	РС ВГК	32 армия	446 озадн
134	1944-12-01	РС ВГК	32 армия	29 тбр
134	1944-12-01	РС ВГК	32 армия	261 оиб
134	1944-12-01	РС ВГК	32 армия	6 ооб
134	1944-12-01	РС ВГК	32 армия	196 орро
135	1944-12-01	РС ВГК	54 армия
135	1944-12-01	РС ВГК	54 армия	35 гв. пабр
135	1944-12-01	РС ВГК	54 армия	500 минп
135	1944-12-01	РС ВГК	54 армия	12 исбр
136	1944-12-01	РС ВГК	Отдельная Приморская армия
136	1944-12-01	РС ВГК	Отдельная Приморская армия	315 сд
136	1944-12-01	РС ВГК	Отдельная Приморская армия	387 сд
136	1944-12-01	РС ВГК	Отдельная Приморская армия	414 сд
136	1944-12-01	РС ВГК	Отдельная Приморская армия	42 гв. пабр
136	1944-12-01	РС ВГК	Отдельная Приморская армия	210 гв. зенап
136	1944-12-01	РС ВГК	Отдельная Приморская армия	30 одн брп
136	1944-12-01	РС ВГК	Отдельная Приморская армия	54 одн брп
136	1944-12-01	РС ВГК	Отдельная Приморская армия	8 оиб
136	1944-12-01	РС ВГК	Отдельная Приморская армия	9 оиб
137	1944-12-01	РС ВГК	7 воздушная армия
137	1944-12-01	РС ВГК	7 воздушная армия	1598 зенап
137	1944-12-01	РС ВГК	7 воздушная армия	1599 зенап
137	1944-12-01	РС ВГК	7 воздушная армия	260 шад
137	1944-12-01	РС ВГК	7 воздушная армия	324 иад
137	1944-12-01	РС ВГК	7 воздушная армия	204 крап
137	1944-12-01	РС ВГК	7 воздушная армия	80 бап
137	1944-12-01	РС ВГК	7 воздушная армия	716 бап
137	1944-12-01	РС ВГК	7 воздушная армия	81 санап
137	1944-12-01	РС ВГК	7 воздушная армия	108 раэ
137	1944-12-01	РС ВГК	7 воздушная армия	119 раэ
138	1944-12-01	РС ВГК	14 воздушная армия
138	1944-12-01	РС ВГК	14 воздушная армия	1606 зенап
138	1944-12-01	РС ВГК	14 воздушная армия	1607 зенап
138	1944-12-01	РС ВГК	14 воздушная армия	280 сад
138	1944-12-01	РС ВГК	14 воздушная армия	742 рап
138	1944-12-01	РС ВГК	14 воздушная армия	107 оапс
139	1944-12-01	РС ВГК	118 ск
139	1944-12-01	РС ВГК	128 сд
139	1944-12-01	РС ВГК	282 сд
139	1944-12-01	РС ВГК	291 сд
139	1944-12-01	РС ВГК	133 ск 
139	1944-12-01	РС ВГК	104 сд
139	1944-12-01	РС ВГК	135 ск
139	1944-12-01	РС ВГК	98 гв. вдд
139	1944-12-01	РС ВГК	99 гв. вдд
139	1944-12-01	РС ВГК	38 гв. вдк 
139	1944-12-01	РС ВГК	11 гв. вдд
139	1944-12-01	РС ВГК	12 гв. вдд
139	1944-12-01	РС ВГК	16 гв. вдд
139	1944-12-01	РС ВГК	13 гв. вдд
139	1944-12-01	РС ВГК	1 акп
139	1944-12-01	РС ВГК	24 адп 
139	1944-12-01	РС ВГК	174 лабр
139	1944-12-01	РС ВГК	40 минбр
139	1944-12-01	РС ВГК	25 адп 
139	1944-12-01	РС ВГК	175 лабр
139	1944-12-01	РС ВГК	181 габр
139	1944-12-01	РС ВГК	48 тминбр
139	1944-12-01	РС ВГК	204 пабр
139	1944-12-01	РС ВГК	180 тгабр
139	1944-12-01	РС ВГК	331 гап
139	1944-12-01	РС ВГК	315 оадн ОМ
139	1944-12-01	РС ВГК	21 минбр
139	1944-12-01	РС ВГК	8 гв. мбр
139	1944-12-01	РС ВГК	27 гв. мбр
139	1944-12-01	РС ВГК	33 гв. мбр
139	1944-12-01	РС ВГК	30 гв. мбр
139	1944-12-01	РС ВГК	38 гв. мбр
139	1944-12-01	РС ВГК	504 озадн
139	1944-12-01	РС ВГК	5 гв. мк 
139	1944-12-01	РС ВГК	10 гв. мехбр
139	1944-12-01	РС ВГК	11 гв. мехбр
139	1944-12-01	РС ВГК	12 гв. мехбр
139	1944-12-01	РС ВГК	104 гв.
139	1944-12-01	РС ВГК	2 гв. мцб
139	1944-12-01	РС ВГК	11 гв. мдн
139	1944-12-01	РС ВГК	29 гв.
139	1944-12-01	РС ВГК	152 тбр
139	1944-12-01	РС ВГК	254 тбр
139	1944-12-01	РС ВГК	85 отп
139	1944-12-01	РС ВГК	88 отп
139	1944-12-01	РС ВГК	257 отп
139	1944-12-01	РС ВГК	511 отп
139	1944-12-01	РС ВГК	253 тп
139	1944-12-01	РС ВГК	379 гв. тсап
139	1944-12-01	РС ВГК	1403 сап
139	1944-12-01	РС ВГК	73 трад ДД
139	1944-12-01	РС ВГК	7 пмп
140	1944-12-01	ВО
140	1944-12-01	ВО	Московский ВО
140	1944-12-01	ВО	Московский ВО	4 адп
140	1944-12-01	ВО	Московский ВО	168 лабр
140	1944-12-01	ВО	Московский ВО	163 габр БМ
140	1944-12-01	ВО	Московский ВО	49 тминбр
140	1944-12-01	ВО	Московский ВО	31 адп 
140	1944-12-01	ВО	Московский ВО	187 лабр
140	1944-12-01	ВО	Московский ВО	194 тгабр
140	1944-12-01	ВО	Московский ВО	35 минбр
140	1944-12-01	ВО	Московский ВО	75 оадн
140	1944-12-01	ВО	Московский ВО	105 оадн
140	1944-12-01	ВО	Московский ВО	1 гв. мд
140	1944-12-01	ВО	Московский ВО	4 гв. мд
140	1944-12-01	ВО	Московский ВО	6 гв. мбр
140	1944-12-01	ВО	Московский ВО	19 гв. мбр
140	1944-12-01	ВО	Московский ВО	29 гв. мбр
140	1944-12-01	ВО	Московский ВО	34 гв. мбр
140	1944-12-01	ВО	Московский ВО	36 гв. мбр
140	1944-12-01	ВО	Московский ВО	37 гв. мбр
140	1944-12-01	ВО	Московский ВО	40 гв. мбр
140	1944-12-01	ВО	Московский ВО	41 гв. мбр
140	1944-12-01	ВО	Московский ВО	50 гв. мп
140	1944-12-01	ВО	Московский ВО	318 гв. мп
140	1944-12-01	ВО	Московский ВО	319 гв. мп
140	1944-12-01	ВО	Московский ВО	321 гв. мп
140	1944-12-01	ВО	Московский ВО	322 гв. мп
140	1944-12-01	ВО	Московский ВО	253 зенап
140	1944-12-01	ВО	Московский ВО	309 зенап
140	1944-12-01	ВО	Московский ВО	582 зенап
140	1944-12-01	ВО	Московский ВО	879 зенап
140	1944-12-01	ВО	Московский ВО	74 зенад 
140	1944-12-01	ВО	Московский ВО	445 зенап
140	1944-12-01	ВО	Московский ВО	457 зенап
140	1944-12-01	ВО	Московский ВО	498 зенап
140	1944-12-01	ВО	Московский ВО	499 зенап
140	1944-12-01	ВО	Московский ВО	1656 зенап
140	1944-12-01	ВО	Московский ВО	1662 зенап
140	1944-12-01	ВО	Московский ВО	1673 зенап
140	1944-12-01	ВО	Московский ВО	1676 зенап
140	1944-12-01	ВО	Московский ВО	1678 зенап
140	1944-12-01	ВО	Московский ВО	1685 зенап
140	1944-12-01	ВО	Московский ВО	30 гв.
140	1944-12-01	ВО	Московский ВО	32 гв.
140	1944-12-01	ВО	Московский ВО	149 тбр
140	1944-12-01	ВО	Московский ВО	201 тбр
140	1944-12-01	ВО	Московский ВО	232 тбр
140	1944-12-01	ВО	Московский ВО	256 тбр
140	1944-12-01	ВО	Московский ВО	13 гв.
140	1944-12-01	ВО	Московский ВО	26 гв.
140	1944-12-01	ВО	Московский ВО	79 гв.
140	1944-12-01	ВО	Московский ВО	88 гв.
140	1944-12-01	ВО	Московский ВО	89 гв.
140	1944-12-01	ВО	Московский ВО	332 гв. тсап
140	1944-12-01	ВО	Московский ВО	344 гв. тсап
140	1944-12-01	ВО	Московский ВО	360 гв. тсап
140	1944-12-01	ВО	Московский ВО	365 гв. тсап
140	1944-12-01	ВО	Московский ВО	397 гв. тсап
140	1944-12-01	ВО	Московский ВО	382 гв.
140	1944-12-01	ВО	Московский ВО	1103 сап
140	1944-12-01	ВО	Московский ВО	1207 сап
140	1944-12-01	ВО	Московский ВО	1453 сап
140	1944-12-01	ВО	Московский ВО	1821 сап
140	1944-12-01	ВО	Московский ВО	1825 сап
140	1944-12-01	ВО	Московский ВО	1826 сап
140	1944-12-01	ВО	Московский ВО	1976 сап
140	1944-12-01	ВО	Московский ВО	1977 сап
140	1944-12-01	ВО	Московский ВО	72 гв.
140	1944-12-01	ВО	Московский ВО	9 гв. ак ВДВ 
140	1944-12-01	ВО	Московский ВО	20 гв. трад
140	1944-12-01	ВО	Московский ВО	21 гв. трад
140	1944-12-01	ВО	Московский ВО	4 ад ОН
140	1944-12-01	ВО	Московский ВО	836 бап
140	1944-12-01	ВО	Московский ВО	368 иап
140	1944-12-01	ВО	Московский ВО	7 исбр
140	1944-12-01	ВО	Московский ВО	9 гв. батальон минеров
140	1944-12-01	ВО	Московский ВО	97 оиб
141	1944-12-01	ВО	Архангельский ВО
141	1944-12-01	ВО	Архангельский ВО	25 сд
141	1944-12-01	ВО	Архангельский ВО	289 сд
141	1944-12-01	ВО	Архангельский ВО	488 опаб
141	1944-12-01	ВО	Архангельский ВО	310 пап
141	1944-12-01	ВО	Архангельский ВО	6 батарея БМ
141	1944-12-01	ВО	Архангельский ВО	114 иап
142	1944-12-01	ВО	Белорусский ВО
142	1944-12-01	ВО	Белорусский ВО	14 адп
142	1944-12-01	ВО	Белорусский ВО	169 лабр
142	1944-12-01	ВО	Белорусский ВО	176 тгабр
142	1944-12-01	ВО	Белорусский ВО	24 минбр
142	1944-12-01	ВО	Белорусский ВО	29 адп 
142	1944-12-01	ВО	Белорусский ВО	182 лабр
142	1944-12-01	ВО	Белорусский ВО	189 тгабр
142	1944-12-01	ВО	Белорусский ВО	26 тминбр
142	1944-12-01	ВО	Белорусский ВО	38 гв. кап
142	1944-12-01	ВО	Белорусский ВО	5 тк 
142	1944-12-01	ВО	Белорусский ВО	24 тбр
142	1944-12-01	ВО	Белорусский ВО	41 тбр
142	1944-12-01	ВО	Белорусский ВО	70 тбр
142	1944-12-01	ВО	Белорусский ВО	1261 сап
142	1944-12-01	ВО	Белорусский ВО	1515 сап
142	1944-12-01	ВО	Белорусский ВО	277 минп
142	1944-12-01	ВО	Белорусский ВО	1708 зенап
142	1944-12-01	ВО	Белорусский ВО	43 гв.
142	1944-12-01	ВО	Белорусский ВО	122 тбр
142	1944-12-01	ВО	Белорусский ВО	372 гв. тсап
142	1944-12-01	ВО	Белорусский ВО	52 мцп
142	1944-12-01	ВО	Белорусский ВО	5 бак
142	1944-12-01	ВО	Белорусский ВО	47 гв. рап
142	1944-12-01	ВО	Белорусский ВО	65 оиб
142	1944-12-01	ВО	Белорусский ВО	78 оиб
142	1944-12-01	ВО	Белорусский ВО	376 оиб
143	1944-12-01	ВО	Орловский ВО
143	1944-12-01	ВО	Орловский ВО	19 адп
143	1944-12-01	ВО	Орловский ВО	170 лабр
143	1944-12-01	ВО	Орловский ВО	49 гв. тгабр
143	1944-12-01	ВО	Орловский ВО	38 минбр
143	1944-12-01	ВО	Орловский ВО	30 адп 
143	1944-12-01	ВО	Орловский ВО	185 лабр
143	1944-12-01	ВО	Орловский ВО	192 тгабр
143	1944-12-01	ВО	Орловский ВО	45 минбр
143	1944-12-01	ВО	Орловский ВО	10 адп 
143	1944-12-01	ВО	Орловский ВО	126 габр БМ
143	1944-12-01	ВО	Орловский ВО	1000 шап
143	1944-12-01	ВО	Орловский ВО	69 оиб
143	1944-12-01	ВО	Орловский ВО	77 оиб
144	1944-12-01	ВО	Киевский ВО
144	1944-12-01	ВО	Киевский ВО	19 зенад
144	1944-12-01	ВО	Киевский ВО	1332 зенап
144	1944-12-01	ВО	Киевский ВО	1338 зенап
144	1944-12-01	ВО	Киевский ВО	1344 зенап
144	1944-12-01	ВО	Киевский ВО	1350 зенап
144	1944-12-01	ВО	Киевский ВО	70 зенад 
144	1944-12-01	ВО	Киевский ВО	1997 зенап
144	1944-12-01	ВО	Киевский ВО	2001 зенап
144	1944-12-01	ВО	Киевский ВО	2005 зенап
144	1944-12-01	ВО	Киевский ВО	2009 зенап
144	1944-12-01	ВО	Киевский ВО	71 зенад 
144	1944-12-01	ВО	Киевский ВО	1998 зенап
144	1944-12-01	ВО	Киевский ВО	2002 зенап
144	1944-12-01	ВО	Киевский ВО	2006 зенап
144	1944-12-01	ВО	Киевский ВО	2010 зенап
144	1944-12-01	ВО	Киевский ВО	1260 зенап
144	1944-12-01	ВО	Киевский ВО	20 тк 
144	1944-12-01	ВО	Киевский ВО	8 гв.
144	1944-12-01	ВО	Киевский ВО	155 тбр
144	1944-12-01	ВО	Киевский ВО	252 гв.
144	1944-12-01	ВО	Киевский ВО	444 лап
